founder	side	K_f	lev_sum	lev_mean	lev_median	lev_p25	lev_p75	lev_p90	frac_low_ac	frac_v_low_ac	cov
7036	PG	2254814	40001.51557112601	0.01774049459118402	0.0045871559633027525	0.004366812227074236	0.007518796992481203	0.034482758620689655	0.03744654769750409	0.007075971676599489	23.82414634074074
7062	PG	2259781	40279.256857561224	0.01782440725785429	0.0045871559633027525	0.004366812227074236	0.007575757575757576	0.03333333333333333	0.03329880196355311	0.010340825062251608	26.17747177777778
7067	PG	2288356	64796.65559182043	0.028315810823062684	0.004608294930875576	0.004366812227074236	0.008264462809917356	0.05555555555555555	0.06629169587249537	0.02938310297873233	19.179340311111112
7071	PG	2223678	38861.93298116344	0.017476421038101486	0.0045662100456621	0.004366812227074236	0.007142857142857143	0.03125	0.03650528538754262	0.008686959173045739	18.229491496296298
7077	PG	2148661	36240.807328511546	0.016866693875167624	0.004545454545454545	0.004366812227074236	0.006493506493506494	0.024390243902439025	0.03396115068873126	0.010006231788076388	14.827916237037037
7103	PG	2214292	42312.07271970285	0.019108623758611262	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.03225806451612903	0.04243297631929303	0.011350806488033195	13.343047155555556
7106	PG	2226231	36869.376977708045	0.01656134380381373	0.0045662100456621	0.004366812227074236	0.0070921985815602835	0.030303030303030304	0.032992982309562664	0.006869457841526778	14.375120518518518
7125	PG	2238146	37652.605031455656	0.016823122813013833	0.0045871559633027525	0.004366812227074236	0.0072992700729927005	0.03125	0.03289016891659436	0.007406576693388189	23.39695225185185
7126	PG	2211937	41619.36423098287	0.018815800011927498	0.0045662100456621	0.004366812227074236	0.0070921985815602835	0.03333333333333333	0.044401355011467324	0.009923429103089283	18.23134091851852
7165	PG	2237765	39944.418136547974	0.017850139821003533	0.0045871559633027525	0.004366812227074236	0.007518796992481203	0.03571428571428571	0.036336255147435055	0.007972240159266054	16.71507205925926
7203	PG	2239713	41205.784799798115	0.018397796860489767	0.0045871559633027525	0.004366812227074236	0.007352941176470588	0.034482758620689655	0.03995288682076677	0.008764962296508525	26.369986755555555
7209	PG	2283782	61598.50647759858	0.02697214816370327	0.004608294930875576	0.004366812227074236	0.008130081300813009	0.047619047619047616	0.06418870102312743	0.02539690741060224	30.050724518518518
7218	PG	2215360	41632.32090823291	0.018792575883031612	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.03225806451612903	0.04284314964610718	0.00952892532139246	13.481129866666667
7244	PG	2224892	37400.10574352095	0.016809852228117567	0.0045662100456621	0.004366812227074236	0.0072992700729927005	0.03125	0.03184064664711815	0.007137874557506612	12.584008962962963
7268	PG	2215228	42068.05175390535	0.018990393654244778	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.03225806451612903	0.04307863569799587	0.010793922792597421	13.314376622222222
7273	PG	2237421	51705.577636092785	0.023109453981209966	0.0045871559633027525	0.004366812227074236	0.0072992700729927005	0.037037037037037035	0.050092941829007594	0.01994528521900885	23.461884355555554
7276	PG	2216745	37744.59149073962	0.017027033551779577	0.0045662100456621	0.004366812227074236	0.006896551724137931	0.02857142857142857	0.034931397161152955	0.008489023320228533	15.823866014814815
7282	PG	2232808	37633.9062591161	0.016854967493450442	0.0045871559633027525	0.004366812227074236	0.007194244604316547	0.029411764705882353	0.033499521678532145	0.007515648457010186	29.41143491851852
7287	PG	2235585	39425.29293642191	0.017635336136367846	0.0045871559633027525	0.004366812227074236	0.007352941176470588	0.034482758620689655	0.03726272988949201	0.008066792360836201	82.33635813333333
7296	PG	2227681	41252.61520418228	0.01851818783936402	0.0045662100456621	0.004366812227074236	0.007194244604316547	0.03125	0.03733209557382767	0.011148813497085085	17.147671111111112
7333	PG	2149530	41013.97308120459	0.019080437621807833	0.004545454545454545	0.004366812227074236	0.006493506493506494	0.027777777777777776	0.04347415481523868	0.012930268477295037	11.823449037037037
7353	PG	2218194	42082.06710223957	0.018971319506877925	0.0045662100456621	0.004366812227074236	0.0072992700729927005	0.03571428571428571	0.04144091995560352	0.010090190488298139	14.119946637037037
7384	PG	2253040	39416.795918746335	0.01749493835828318	0.0045871559633027525	0.004366812227074236	0.007575757575757576	0.034482758620689655	0.034443684976742536	0.006719809679366545	15.42321322962963
7394	PG	2195437	42694.05503154368	0.019446722921925647	0.0045662100456621	0.004366812227074236	0.006896551724137931	0.03225806451612903	0.04464395926642395	0.01254328864822812	17.263952444444445
7404	PG	2218556	37768.708114262816	0.01702400485462743	0.0045662100456621	0.004366812227074236	0.007142857142857143	0.03225806451612903	0.0335592159945478	0.007450792317164859	13.98585754074074
7521	PG	2229465	41220.3189958955	0.01848888365410334	0.0045871559633027525	0.004366812227074236	0.007142857142857143	0.03125	0.04070034739276015	0.01000464236935767	65.82456391111111
8240	PG	2201718	41193.189117340415	0.01870956640102884	0.0045662100456621	0.004366812227074236	0.006993006993006993	0.03225806451612903	0.039431480325818294	0.010887861206566872	28.65127828148148
8311	PG	2190354	41406.286446408456	0.018903924409665495	0.0045662100456621	0.004366812227074236	0.006756756756756757	0.029411764705882353	0.03903478615785393	0.012803866406982615	12.967925674074074
8312	PG	2221654	38279.45380620253	0.01723015996469411	0.0045662100456621	0.004366812227074236	0.007142857142857143	0.030303030303030304	0.03521520452779776	0.008305973837510252	15.8538892
8357	PG	2236980	44875.49112670069	0.020060747582321115	0.0045871559633027525	0.004366812227074236	0.007633587786259542	0.041666666666666664	0.04442641418340799	0.010686729429856325	106.00766528888889
8376	PG	2238922	43334.6230977765	0.019355128538545114	0.0045871559633027525	0.004366812227074236	0.007874015748031496	0.045454545454545456	0.043979647348143434	0.007371851274854595	35.779514222222225
9057	PG	2207307	42681.97783187641	0.019336674885675805	0.0045662100456621	0.004366812227074236	0.007142857142857143	0.03571428571428571	0.043271733383711465	0.010677717236433355	41.16346228148148
