blockdef,model,cls,axis,missing,npts,rho,p,ci_lo,ci_hi,ambiguous,direction
clq0.5 tile,kendall,snp,bio11,False,28041,-0.18893719988918214,1.2051957466725069e-223,-0.20025655841690132,-0.17756740910951835,False,decreasing
clq0.5 tile,kendall,snp,bio12,False,28041,-0.1480611227350069,3.5275738580169084e-137,-0.15954769100641625,-0.1365344686090663,False,decreasing
clq0.5 tile,kendall,snp,bio13,False,28041,0.048011882854949145,8.68922772284204e-16,0.03626788990929705,0.05974261645919381,False,increasing
clq0.5 tile,kendall,snp,bio14,False,28041,-0.09441276117950946,1.5335061286305899e-56,-0.10605943748224099,-0.08274018378804475,False,decreasing
clq0.5 tile,kendall,snp,bio15,False,28041,-0.05724328292108035,8.549186267600031e-22,-0.06896132010205011,-0.04550945237621425,False,decreasing
clq0.5 tile,kendall,snp,bio16,False,28041,-0.002847751067755256,0.6334701074195987,-0.014611739851125167,0.008917025983519612,True,decreasing
clq0.5 tile,kendall,snp,bio17,False,28041,-0.06916618807770986,4.3402369869045735e-31,-0.08086486631321683,-0.057448455812515814,False,decreasing
clq0.5 tile,kendall,snp,bio18,False,28041,-0.19829288106086906,1.38907218019242e-246,-0.2095684754543303,-0.18696455596603484,False,decreasing
clq0.5 tile,kendall,snp,bio19,False,28041,0.023420590888947497,8.772743313134353e-05,0.011659325084493579,0.03517537729123247,False,increasing
clq0.5 tile,kendall,snp,pc1,False,28041,-0.16787364752677963,2.5254366901446695e-176,-0.17928404954119972,-0.15641808647268615,False,decreasing
clq0.5 tile,kendall,sv,bio1,False,3703,-0.0498251320713248,0.002422696778260273,-0.08206802981150649,-0.0174780440509437,False,decreasing
clq0.5 tile,kendall,sv,bio2,False,3703,-0.1536756246104875,5.239420989896925e-21,-0.1851298316021924,-0.12190686491942093,False,decreasing
clq0.5 tile,kendall,sv,bio3,False,3703,0.025132216198573108,0.12624515106990217,-0.00724896391250651,0.05746074444113032,True,increasing
clq0.5 tile,kendall,sv,bio4,False,3703,-0.24459147789501337,1.4131575801037967e-51,-0.27479076917231265,-0.21391008968230593,False,decreasing
clq0.5 tile,kendall,sv,bio5,False,3703,0.007148322670632868,0.6636709982201411,-0.025232798830167873,0.0395144597806083,True,increasing
clq0.5 tile,kendall,sv,bio6,False,3703,-0.2241433735064994,2.1842288833030154e-43,-0.2546705861158574,-0.19316986833687372,False,decreasing
clq0.5 tile,kendall,sv,bio7,False,3703,-0.24637815937570406,2.493854546173118e-52,-0.2765475425562951,-0.21572361030630452,False,decreasing
clq0.5 tile,kendall,sv,bio8,False,3703,-0.12148245694204882,1.193744055103546e-13,-0.15325498258379008,-0.08945901994258905,False,decreasing
clq0.5 tile,kendall,sv,bio9,False,3703,-0.23431930412182686,2.3058986964069007e-47,-0.2646866325911746,-0.20348771123950152,False,decreasing
clq0.5 tile,kendall,sv,bio10,False,3703,0.05564836293239193,0.0007045261014756762,0.023315086224325623,0.08786534386700783,False,increasing
clq0.5 tile,kendall,sv,bio11,False,3703,-0.14320750054369422,2.0099644568278526e-18,-0.17477247029888662,-0.11134847283214797,False,decreasing
clq0.5 tile,kendall,sv,bio12,False,3703,-0.3004709829164119,3.93612473477902e-78,-0.3296395860477547,-0.27072931047558546,False,decreasing
clq0.5 tile,kendall,sv,bio13,False,3703,-0.04856352774617312,0.0031170989267059867,-0.08081175272983118,-0.016213738023513308,False,decreasing
clq0.5 tile,kendall,sv,bio14,False,3703,-0.38878138327007083,6.732175125249754e-134,-0.4159214999803882,-0.36094933706407967,False,decreasing
clq0.5 tile,kendall,sv,bio15,False,3703,-0.3965414606220088,1.0691483487677374e-139,-0.4234800457418792,-0.36890219735784413,False,decreasing
clq0.5 tile,kendall,sv,bio16,False,3703,-0.23546633845976028,7.987093376752238e-48,-0.26581523398806073,-0.20465117160223809,False,decreasing
clq0.5 tile,kendall,sv,bio17,False,3703,-0.383723291860093,3.3475652423363856e-130,-0.41099274929161267,-0.35576776619384554,False,decreasing
clq0.5 tile,kendall,sv,bio18,False,3703,-0.29943904990387227,1.3907976927943395e-77,-0.32862846820911235,-0.2696781421634859,False,decreasing
clq0.5 tile,kendall,sv,bio19,False,3703,-0.3450808080867153,4.821785786649453e-104,-0.37328570903230784,-0.3162385714750723,False,decreasing
clq0.5 tile,kendall,sv,pc1,False,3703,-0.275807487206353,1.2331876124133583e-65,-0.3054552537188329,-0.24562547999412615,False,decreasing
clq0.5 tile,kendall,smallindel,bio1,False,21876,-0.24604034613269066,5.38922860549564e-299,-0.2585126208212513,-0.2334860563229544,False,decreasing
clq0.5 tile,kendall,smallindel,bio2,False,21876,-0.21850815091370046,1.0291555249242105e-234,-0.2311548480422527,-0.20578762479327573,False,decreasing
clq0.5 tile,kendall,smallindel,bio3,False,21876,0.0034554378494485315,0.6093159387275783,-0.00986446840973426,0.016774118079956723,True,increasing
clq0.5 tile,kendall,smallindel,bio4,False,21876,-0.23684245713220542,1.4161920387235488e-276,-0.24937522734921957,-0.22423036463458965,False,decreasing
clq0.5 tile,kendall,smallindel,bio5,False,21876,-0.035349206216297356,1.6980998476208468e-07,-0.04864575448685889,-0.02204013116518458,False,decreasing
clq0.5 tile,kendall,smallindel,bio6,False,21876,-0.25767086380877047,0.0,-0.2700634489143352,-0.24519292219081396,False,decreasing
clq0.5 tile,kendall,smallindel,bio7,False,21876,-0.2619022650696237,0.0,-0.2742649728396546,-0.24945300335639914,False,decreasing
clq0.5 tile,kendall,smallindel,bio8,False,21876,-0.07015622278816185,2.7915799495526774e-25,-0.08339774464609888,-0.05688993090355309,False,decreasing
clq0.5 tile,kendall,smallindel,bio9,False,21876,-0.27422651163344636,0.0,-0.2864995109763764,-0.2618635282073397,False,decreasing
clq0.5 tile,kendall,smallindel,bio10,False,21876,-0.1206565456262694,9.819048618084971e-72,-0.13376103331702485,-0.10750987024002656,False,decreasing
clq0.5 tile,kendall,smallindel,bio11,False,21876,-0.2545739906355216,0.0,-0.2669881431988585,-0.24207536416701325,False,decreasing
clq0.5 tile,kendall,smallindel,bio12,False,21876,-0.2584172222989699,0.0,-0.27080457175357286,-0.24594430440444237,False,decreasing
clq0.5 tile,kendall,smallindel,bio13,False,21876,-0.005952681347252588,0.3786474992403033,-0.019270605700808744,0.0073673550357781364,True,decreasing
clq0.5 tile,kendall,smallindel,bio14,False,21876,-0.2135239062037759,5.641083131648771e-224,-0.22620004068239266,-0.20077546368222235,False,decreasing
clq0.5 tile,kendall,smallindel,bio15,False,21876,-0.23126146228019004,1.948641179501548e-263,-0.24382985129165058,-0.21861540581736907,False,decreasing
clq0.5 tile,kendall,smallindel,bio16,False,21876,-0.035986583248249056,1.0149354163300634e-07,-0.04928241337570546,-0.02267800105191528,False,decreasing
clq0.5 tile,kendall,smallindel,bio17,False,21876,-0.20506653747290118,2.2644179440969278e-206,-0.21779112072983697,-0.19227225264433428,False,decreasing
clq0.5 tile,kendall,smallindel,bio18,False,21876,-0.26341494597261694,0.0,-0.27576685839998144,-0.2509760539469006,False,decreasing
clq0.5 tile,kendall,smallindel,bio19,False,21876,-0.1139865853061755,3.5833451248592365e-64,-0.12711304958367078,-0.10082020220551667,False,decreasing
clq0.5 tile,kendall,smallindel,pc1,False,21876,-0.2378006257558404,7.248633823202061e-279,-0.2503271981284995,-0.22519444856364665,False,decreasing
clq0.5 tile,kendall,nonsnp,bio1,False,21961,-0.2377990303534582,6.149258962095823e-280,-0.25030142352050355,-0.22521734095425514,False,decreasing
clq0.5 tile,kendall,nonsnp,bio2,False,21961,-0.23594569607631694,1.6893647949492224e-275,-0.24846003173602707,-0.22335260898714487,False,decreasing
clq0.5 tile,kendall,nonsnp,bio3,False,21961,0.01785056825439394,0.008159934695433014,0.004557999542779095,0.03113682983051458,False,increasing
clq0.5 tile,kendall,nonsnp,bio4,False,21961,-0.251859190540175,0.0,-0.2642680376427101,-0.23936697148056213,False,decreasing
clq0.5 tile,kendall,nonsnp,bio5,False,21961,-0.008101260582580495,0.22994639465692013,-0.021392607020123924,0.005192948995067465,True,decreasing
clq0.5 tile,kendall,nonsnp,bio6,False,21961,-0.25435526226949307,0.0,-0.26674695845565477,-0.24187948143675123,False,decreasing
clq0.5 tile,kendall,nonsnp,bio7,False,21961,-0.25849787653840217,0.0,-0.27086074630553636,-0.24604974673916216,False,decreasing
clq0.5 tile,kendall,nonsnp,bio8,False,21961,-0.07913043100832683,7.556089975386473e-32,-0.09232695962054106,-0.06590610945096463,False,decreasing
clq0.5 tile,kendall,nonsnp,bio9,False,21961,-0.2807522691837257,0.0,-0.29295255538830983,-0.26846057345325447,False,decreasing
clq0.5 tile,kendall,nonsnp,bio10,False,21961,-0.13182717793304224,1.0361969530061425e-85,-0.14486695407369718,-0.11874161807094012,False,decreasing
clq0.5 tile,kendall,nonsnp,bio11,False,21961,-0.24888560676394733,2.632281523022497e-307,-0.2613146718255482,-0.23637402311626354,False,decreasing
clq0.5 tile,kendall,nonsnp,bio12,False,21961,-0.24729856571596812,2.6562939552944444e-303,-0.25973832611936554,-0.23477674409525193,False,decreasing
clq0.5 tile,kendall,nonsnp,bio13,False,21961,-0.0059502962724355376,0.3779138813431309,-0.01924242449569255,0.007343934962640384,True,decreasing
clq0.5 tile,kendall,nonsnp,bio14,False,21961,-0.22026207707727452,1.778492060841425e-239,-0.23287385249108697,-0.20757622801730724,False,decreasing
clq0.5 tile,kendall,nonsnp,bio15,False,21961,-0.20950540784283248,2.415522332298368e-216,-0.2221802657651071,-0.19675975145887506,False,decreasing
clq0.5 tile,kendall,nonsnp,bio16,False,21961,-0.044492716119580326,4.2133123502427753e-11,-0.05775220770737868,-0.031217530049803155,False,decreasing
clq0.5 tile,kendall,nonsnp,bio17,False,21961,-0.203919447140539,7.911156357490877e-205,-0.21662586075137694,-0.19114395632127187,False,decreasing
clq0.5 tile,kendall,nonsnp,bio18,False,21961,-0.26476152372720313,0.0,-0.27707995040047706,-0.2523560777468733,False,decreasing
clq0.5 tile,kendall,nonsnp,bio19,False,21961,-0.10937986855673106,1.9879359551345565e-59,-0.12249540349035176,-0.09622613659265337,False,decreasing
clq0.5 tile,kendall,nonsnp,pc1,False,21961,-0.23990120600506878,5.091981779657716e-285,-0.2523899437208364,-0.22733255620255852,False,decreasing
clq0.5 tile,lfmm,snp,bio1,False,28041,0.08880039477818258,3.3555508157123135e-50,0.0771164793071528,0.10045992357898541,False,increasing
clq0.5 tile,lfmm,snp,bio2,False,28041,-0.1173915460197815,1.3131017467316328e-86,-0.12897789936390747,-0.1057731457437774,False,decreasing
clq0.5 tile,lfmm,snp,bio3,False,28041,0.0417926720845751,2.539306945004261e-12,0.030042964968300806,0.05353083094564165,False,increasing
clq0.5 tile,lfmm,snp,bio4,False,28041,-0.034902815802307474,5.030710052758763e-09,-0.04664813976047294,-0.023147842306645752,False,decreasing
clq0.5 tile,lfmm,snp,bio5,False,28041,0.015506157393502903,0.00941471832079439,0.003742361771724693,0.027265661851307677,False,increasing
clq0.5 tile,lfmm,snp,bio6,False,28041,0.07884978955454756,6.398998074872761e-40,0.06714759914591473,0.09053028955666403,False,increasing
clq0.5 tile,lfmm,snp,bio7,False,28041,-0.06011486916350552,7.113988647937905e-24,-0.07182854888216555,-0.04838460942023496,False,decreasing
clq0.5 tile,lfmm,snp,bio8,False,28041,0.06520107906362874,8.343878640378811e-28,0.05347762111981883,0.07690656567899856,False,increasing
clq0.5 tile,lfmm,snp,bio9,False,28041,0.006632533670664496,0.2667362034192363,-0.005132345107836335,0.01839557660546662,True,increasing
clq0.5 tile,lfmm,snp,bio10,False,28041,0.043192620931347556,4.626165071471472e-13,0.03144412059405844,0.054929187598344406,False,increasing
clq0.5 tile,lfmm,snp,bio11,False,28041,0.09520843714156962,1.7993178991629247e-57,0.08353752734383688,0.10685323154144878,False,increasing
clq0.5 tile,lfmm,snp,bio12,False,28041,0.06790237827819665,5.071085681529694e-30,0.05618278079890716,0.0796032666289451,False,increasing
clq0.5 tile,lfmm,snp,bio13,False,28041,0.05273168940683098,9.928588948214377e-19,0.04099264132492064,0.06445618162772591,False,increasing
clq0.5 tile,lfmm,snp,bio14,False,28041,0.06713890987821329,2.1905088022313542e-29,0.05541820387167093,0.07884111519871911,False,increasing
clq0.5 tile,lfmm,snp,bio15,False,28041,-0.07948928739659829,1.5213830303116087e-40,-0.09116850947553655,-0.06778820122245606,False,decreasing
clq0.5 tile,lfmm,snp,bio16,False,28041,0.061682166951137166,4.7266004396550885e-25,0.04995393814137408,0.07339338672544289,False,increasing
clq0.5 tile,lfmm,snp,bio17,False,28041,0.020923219474860668,0.0004584733841369651,0.009160996150696312,0.03267965366356421,False,increasing
clq0.5 tile,lfmm,snp,bio18,False,28041,0.05163602297922364,5.0573964181571486e-18,0.039895780193276886,0.06336201071364496,False,increasing
clq0.5 tile,lfmm,snp,bio19,False,28041,-0.0037714590493089792,0.5276994169165835,-0.015535248072376405,0.007993373921027076,True,decreasing
clq0.5 tile,lfmm,snp,pc1,False,28041,0.09570322690085391,4.703812705593404e-58,0.08403336162943577,0.10734684355707487,False,increasing
clq0.5 tile,lfmm,sv,bio1,False,3703,0.3254625847629301,4.1779102326694245e-92,0.29620843422933746,0.35410666494375304,False,increasing
clq0.5 tile,lfmm,sv,bio2,False,3703,-0.03710444918775599,0.023951551479035826,-0.06939636752174852,-0.004734855112593226,False,decreasing
clq0.5 tile,lfmm,sv,bio3,False,3703,0.01973801173878839,0.22982317379985226,-0.012645350840389825,0.05208001327668029,True,increasing
clq0.5 tile,lfmm,sv,bio4,False,3703,0.3124870067991173,1.1091430444755168e-84,0.28297453724241955,0.3414083103499623,False,increasing
clq0.5 tile,lfmm,sv,bio5,False,3703,0.07738022456187656,2.4261131046583327e-06,0.04511797250326542,0.10948123335565167,False,increasing
clq0.5 tile,lfmm,sv,bio6,False,3703,0.2593093206292124,5.759780678807669e-58,0.22885532780427875,0.28925623501171926,False,increasing
clq0.5 tile,lfmm,sv,bio7,False,3703,0.12340202822769716,4.8618130912239736e-14,0.09139187289433107,0.15515742897678647,False,increasing
clq0.5 tile,lfmm,sv,bio8,False,3703,-0.02728209317016852,0.09692933553441002,-0.059604728272967956,0.005097691344877773,True,decreasing
clq0.5 tile,lfmm,sv,bio9,False,3703,0.15204954131147524,1.3579679164678735e-20,0.12026628786372964,0.18352141212653938,False,increasing
clq0.5 tile,lfmm,sv,bio10,False,3703,0.28725244353050167,2.8086486552235892e-71,0.2572697390312586,0.31668261547750426,False,increasing
clq0.5 tile,lfmm,sv,bio11,False,3703,0.3488267131082491,2.0122611552649877e-106,0.3200660533875768,0.3769450180244717,False,increasing
clq0.5 tile,lfmm,sv,bio12,False,3703,0.010962383608150782,0.5048482403142728,-0.021420500647664938,0.04332228998333546,True,increasing
clq0.5 tile,lfmm,sv,bio13,False,3703,0.05134559553759806,0.001775010717244905,0.01900190103183457,0.08358193683322077,False,increasing
clq0.5 tile,lfmm,sv,bio14,False,3703,0.18032733667179432,1.9520249594370423e-28,0.1488208932250048,0.21146803680011902,False,increasing
clq0.5 tile,lfmm,sv,bio15,False,3703,0.17763453452574782,1.2508880112914023e-27,0.1460994659982186,0.20880896273605717,False,increasing
clq0.5 tile,lfmm,sv,bio16,False,3703,-0.00047395460331299706,0.9769989917896376,-0.03284873245913613,0.03190181681173779,True,decreasing
clq0.5 tile,lfmm,sv,bio17,False,3703,0.047741037285291194,0.003662838625446568,0.015389541915518164,0.07999268013623244,False,increasing
clq0.5 tile,lfmm,sv,bio18,False,3703,0.011593461006516061,0.480639704706425,-0.02078962410396904,0.043952245802016704,True,increasing
clq0.5 tile,lfmm,sv,bio19,False,3703,0.1224138800477882,7.733579461070132e-14,0.09039685751548042,0.15417812568654932,False,increasing
clq0.5 tile,lfmm,sv,pc1,False,3703,0.2828440022303072,4.5040474311147165e-69,0.25278349782554516,0.312358964890303,False,increasing
clq0.5 tile,lfmm,smallindel,bio1,False,21876,0.0677973298142314,1.0316129577506117e-23,0.05452711681948352,0.0810435978088848,False,increasing
clq0.5 tile,lfmm,smallindel,bio2,False,21876,-0.09566870170967888,1.1902643986633665e-45,-0.10884945203492032,-0.08245431725977714,False,decreasing
clq0.5 tile,lfmm,smallindel,bio3,False,21876,0.09850844739241026,2.6241155430044954e-48,0.08530091664484196,0.1116813649193569,False,increasing
clq0.5 tile,lfmm,smallindel,bio4,False,21876,-0.016407905308101267,0.01523088444903563,-0.029720862234300358,-0.0030891281679217833,False,decreasing
clq0.5 tile,lfmm,smallindel,bio5,False,21876,0.019120490482471036,0.0046822217620024606,0.00580251598352846,0.03243168321262912,False,increasing
clq0.5 tile,lfmm,smallindel,bio6,False,21876,0.026824425575626424,7.248929314136085e-05,0.013509800195389122,0.04012954007802739,False,increasing
clq0.5 tile,lfmm,smallindel,bio7,False,21876,-0.047334631007661714,2.477412151514514e-12,-0.06061586669146686,-0.03403663788138584,False,decreasing
clq0.5 tile,lfmm,smallindel,bio8,False,21876,0.07012111104410769,2.9483174324482847e-25,0.056854759704817695,0.0833627046310919,False,increasing
clq0.5 tile,lfmm,smallindel,bio9,False,21876,0.028780695578658772,2.0676430904039145e-05,0.015467172560977245,0.0420840152133516,False,increasing
clq0.5 tile,lfmm,smallindel,bio10,False,21876,0.026697209035197084,7.843282815687261e-05,0.013382515501771905,0.040002436732241804,False,increasing
clq0.5 tile,lfmm,smallindel,bio11,False,21876,0.07187538320343267,1.8613875149394484e-26,0.058612042647832575,0.08511335297513506,False,increasing
clq0.5 tile,lfmm,smallindel,bio12,False,21876,0.06965619954263771,6.061681427448953e-25,0.056389064073614215,0.08289873980046021,False,increasing
clq0.5 tile,lfmm,smallindel,bio13,False,21876,0.04151047597674471,8.153051023257838e-10,0.028206619074678987,0.054799629688267605,False,increasing
clq0.5 tile,lfmm,smallindel,bio14,False,21876,0.08118383789082971,2.5725519722854488e-33,0.06793784848248134,0.0944012118225987,False,increasing
clq0.5 tile,lfmm,smallindel,bio15,False,21876,-0.05230894331561466,9.814891181090319e-15,-0.06558270236228707,-0.039016675014411376,False,decreasing
clq0.5 tile,lfmm,smallindel,bio16,False,21876,0.03194285903908414,2.295991556343409e-06,0.01863133370057136,0.04524306211474863,False,increasing
clq0.5 tile,lfmm,smallindel,bio17,False,21876,0.06489701789773455,7.382948594560262e-22,0.05162218748979985,0.07814891879195036,False,increasing
clq0.5 tile,lfmm,smallindel,bio18,False,21876,0.04569560003491705,1.3631540031058034e-11,0.032395865214506187,0.05897915519207242,False,increasing
clq0.5 tile,lfmm,smallindel,bio19,False,21876,0.012713697022817192,0.060054582253225665,-0.0006058578243993596,0.02602874158080891,True,increasing
clq0.5 tile,lfmm,smallindel,pc1,False,21876,0.07139973823898171,3.9631093368636406e-26,0.058135573231736785,0.08463869863074269,False,increasing
clq0.5 tile,lfmm,nonsnp,bio1,False,21961,0.08742044640323292,1.606211727636722e-38,0.07421304179219369,0.10059718902463831,False,increasing
clq0.5 tile,lfmm,nonsnp,bio2,False,21961,-0.08193181827022304,4.987496250990109e-34,-0.09512186443058304,-0.06871300829832738,False,decreasing
clq0.5 tile,lfmm,nonsnp,bio3,False,21961,0.050444418574650644,7.442560877991602e-14,0.03717569792174871,0.0636953553982147,False,increasing
clq0.5 tile,lfmm,nonsnp,bio4,False,21961,0.008673175993510758,0.19870488557346522,-0.004621007121464915,0.021964293871964108,True,increasing
clq0.5 tile,lfmm,nonsnp,bio5,False,21961,0.031152450817802785,3.8854864247174515e-06,0.017866199421862107,0.04442770230419048,False,increasing
clq0.5 tile,lfmm,nonsnp,bio6,False,21961,0.0366352517354278,5.617078802163104e-08,0.02335297469171167,0.04990459770790828,False,increasing
clq0.5 tile,lfmm,nonsnp,bio7,False,21961,-0.04865805467007573,5.408525596257579e-13,-0.06191165785872821,-0.03538729437822382,False,decreasing
clq0.5 tile,lfmm,nonsnp,bio8,False,21961,0.06843524234096586,3.2161990844383924e-24,0.05519180299319788,0.08165460704210044,False,increasing
clq0.5 tile,lfmm,nonsnp,bio9,False,21961,0.04106940331332879,1.1404653723585754e-09,0.02779092578940169,0.054333389652994106,False,increasing
clq0.5 tile,lfmm,nonsnp,bio10,False,21961,0.05302484417913685,3.7514466260560265e-15,0.039759219882898274,0.06627177993784455,False,increasing
clq0.5 tile,lfmm,nonsnp,bio11,False,21961,0.07963617325711321,3.092198365162766e-32,0.06641283124088954,0.09283154695622155,False,increasing
clq0.5 tile,lfmm,nonsnp,bio12,False,21961,0.06530738840200243,3.3959133609496827e-22,0.052058934272274746,0.07853285856996842,False,increasing
clq0.5 tile,lfmm,nonsnp,bio13,False,21961,0.04797171221304426,1.1376524293173263e-12,0.03470019086855979,0.061226317338240265,False,increasing
clq0.5 tile,lfmm,nonsnp,bio14,False,21961,0.054954641248723096,3.652587794323483e-16,0.04169144852274898,0.06819846932937877,False,increasing
clq0.5 tile,lfmm,nonsnp,bio15,False,21961,-0.07077905032952524,8.502286733474539e-26,-0.08399367000341797,-0.05753953964838266,False,decreasing
clq0.5 tile,lfmm,nonsnp,bio16,False,21961,0.04346600247329731,1.1635605285645578e-10,0.030189796475661643,0.056726874767586054,False,increasing
clq0.5 tile,lfmm,nonsnp,bio17,False,21961,0.06427306018476715,1.511942499520279e-21,0.05102300512251603,0.07750049225748094,False,increasing
clq0.5 tile,lfmm,nonsnp,bio18,False,21961,0.07523531967366434,6.083516311417285e-29,0.062003682461325406,0.08844051603319847,False,increasing
clq0.5 tile,lfmm,nonsnp,bio19,False,21961,0.025049861672734177,0.00020516415744991942,0.011760127522118835,0.038330747697847015,False,increasing
clq0.5 tile,lfmm,nonsnp,pc1,False,21961,0.08672418654895568,6.19173498995064e-38,0.07351529061015642,0.09990266098953061,False,increasing
clq0.5 tile,binomial,snp,bio1,False,28041,-0.15042903207786967,1.377719444818876e-141,-0.1619069805147822,-0.1389103861289796,False,decreasing
clq0.5 tile,binomial,snp,bio2,False,28041,-0.1542427324238341,7.68639511138161e-149,-0.16570652211832165,-0.1427372630499456,False,decreasing
clq0.5 tile,binomial,snp,bio3,False,28041,-0.04510152688403762,4.157801942398748e-14,-0.05683584832431104,-0.033354746466573965,False,decreasing
clq0.5 tile,binomial,snp,bio4,False,28041,-0.08543267194293654,1.387798334594802e-46,-0.09709955832095987,-0.07374230987615775,False,decreasing
clq0.5 tile,binomial,snp,bio5,False,28041,-0.1346653907324618,1.3162110665182025e-113,-0.14619825182078708,-0.12309592937237489,False,decreasing
clq0.5 tile,binomial,snp,bio6,False,28041,-0.05016995595374972,4.2386096187756283e-17,-0.061897900677263355,-0.03842815884038239,False,decreasing
clq0.5 tile,binomial,snp,bio7,False,28041,-0.07429298946517778,1.275290457644192e-35,-0.08598231765957808,-0.06258321002336154,False,decreasing
clq0.5 tile,binomial,snp,bio8,False,28041,-0.09011328164305364,1.1960174694452892e-51,-0.10176987007612616,-0.07843195184859914,False,decreasing
clq0.5 tile,binomial,snp,bio9,False,28041,-0.14421440344208838,3.578454274198206e-130,-0.15571469507629893,-0.1326750225330639,False,decreasing
clq0.5 tile,binomial,snp,bio10,False,28041,-0.19929620164674078,4.0907861629558474e-249,-0.2105669812770639,-0.18797244651227435,False,decreasing
clq0.5 tile,binomial,snp,bio11,False,28041,-0.09733563230672061,5.351725832247342e-60,-0.10897532265523985,-0.08566925411070558,False,decreasing
clq0.5 tile,binomial,snp,bio12,False,28041,-0.09501365649282642,3.0453817324506036e-57,-0.10665891295272524,-0.08334233708850378,False,decreasing
clq0.5 tile,binomial,snp,bio13,False,28041,-0.059085735144799534,4.0648065525669294e-23,-0.07080099877113666,-0.04735417332881604,False,decreasing
clq0.5 tile,binomial,snp,bio14,False,28041,-0.1780995401644271,1.4821182263211625e-198,-0.18946703800871678,-0.16668430684418997,False,decreasing
clq0.5 tile,binomial,snp,bio15,False,28041,-0.24747603668584042,0.0,-0.2584879463480659,-0.2363998190652611,False,decreasing
clq0.5 tile,binomial,snp,bio16,False,28041,-0.05672717103294779,1.9728001853696034e-21,-0.06844597085871551,-0.044992719314519314,False,decreasing
clq0.5 tile,binomial,snp,bio17,False,28041,-0.18945819682724405,6.838803656674364e-225,-0.2007751720051955,-0.17809066066717916,False,decreasing
clq0.5 tile,binomial,snp,bio18,False,28041,-0.10403493633721221,2.522328820772902e-68,-0.11565785905635077,-0.09238352777412431,False,decreasing
clq0.5 tile,binomial,snp,bio19,False,28041,-0.1106358199174239,4.435662790851457e-77,-0.12224119242842806,-0.09900019756189316,False,decreasing
clq0.5 tile,binomial,snp,pc1,False,28041,-0.10531223750071567,5.628774719186066e-70,-0.116931843859205,-0.09366380335389579,False,decreasing
clq0.5 tile,binomial,sv,bio1,False,3703,0.3679760532501714,4.186440037739927e-119,0.33964709879708904,0.39563797006329066,False,increasing
clq0.5 tile,binomial,sv,bio2,False,3703,0.14995210281865873,4.5680304156551024e-20,0.11815041063187699,0.18144650880450477,False,increasing
clq0.5 tile,binomial,sv,bio3,False,3703,0.07925661175622215,1.3727920190964796e-06,0.04700193471219661,0.11134618434166176,False,increasing
clq0.5 tile,binomial,sv,bio4,False,3703,0.32942050690785835,1.9163998655215904e-94,0.3002473879527058,0.3579779249648672,False,increasing
clq0.5 tile,binomial,sv,bio5,False,3703,0.119617757761473,2.818628902701794e-13,0.0875816496924231,0.15140669322501554,False,increasing
clq0.5 tile,binomial,sv,bio6,False,3703,0.31668338450908057,4.833968620645774e-87,0.2872532277544019,0.34551618780648696,False,increasing
clq0.5 tile,binomial,sv,bio7,False,3703,0.3621259205863484,3.883168298427467e-115,0.3336624737590202,0.38992969452574844,False,increasing
clq0.5 tile,binomial,sv,bio8,False,3703,0.016207368319184234,0.32413944447002035,-0.016176401632209254,0.04855717139195618,True,increasing
clq0.5 tile,binomial,sv,bio9,False,3703,0.2878030982433727,1.4799629953778651e-71,0.25783020248041844,0.31722259314549284,False,increasing
clq0.5 tile,binomial,sv,bio10,False,3703,0.24783227806305316,6.014981764378769e-53,0.21719972856373737,0.2779771712502574,False,increasing
clq0.5 tile,binomial,sv,bio11,False,3703,0.372735790015131,2.1500859402256464e-122,0.3445179531147656,0.40028071391064074,False,increasing
clq0.5 tile,binomial,sv,bio12,False,3703,0.0051978238428646495,0.7518546692333897,-0.0271820322774099,0.03756678396680409,True,increasing
clq0.5 tile,binomial,sv,bio13,False,3703,0.009656124534142722,0.5569266965376319,-0.022726262044673557,0.04201827069307088,True,increasing
clq0.5 tile,binomial,sv,bio14,False,3703,0.022119483345973447,0.1783892228784562,-0.010263148246393152,0.054455768136134515,True,increasing
clq0.5 tile,binomial,sv,bio15,False,3703,-0.05822513156412743,0.00039269750790021983,-0.0904299480344577,-0.02589867008253516,False,decreasing
clq0.5 tile,binomial,sv,bio16,False,3703,0.0025381110758316235,0.8772959698733235,-0.02983962280786096,0.034910524306448386,True,increasing
clq0.5 tile,binomial,sv,bio17,False,3703,-0.025994425584458837,0.11375159448157299,-0.05832062619558712,0.006386230819966913,True,decreasing
clq0.5 tile,binomial,sv,bio18,False,3703,0.03359514973318556,0.040931002687666605,0.0012211960697044969,0.06589875668984453,False,increasing
clq0.5 tile,binomial,sv,bio19,False,3703,0.028058743680757094,0.08778522454444207,-0.004320462970240741,0.060379176549271586,True,increasing
clq0.5 tile,binomial,sv,pc1,False,3703,0.17654737704452783,2.626097041862616e-27,0.14500088702376804,0.20773529156877665,False,increasing
clq0.5 tile,binomial,smallindel,bio1,False,21876,-0.0673110386019858,2.1384085798436575e-23,-0.08055826664855752,-0.054040035737196776,False,decreasing
clq0.5 tile,binomial,smallindel,bio2,False,21876,-0.022618256266785004,0.0008210519846821631,-0.03592688508491833,-0.009301606243013376,False,decreasing
clq0.5 tile,binomial,smallindel,bio3,False,21876,-0.08237205458702819,2.984224192140308e-34,-0.09558663390127684,-0.06912844665549966,False,decreasing
