panel	ecotype	layout	trim_in	trim_both_surv	trim_fwd_only	trim_rev_only	trim_surv	trim_dropped	trim_drop_pct	read_count	base_count	library_layout	instrument_model	clump_in	clump_out	dup_count	dup_pct	gz_r1	gz_r2	n_r1	n_r2	pair_ok	bases_total	cov_est	lmean_r1	lmean_r2	qc_reads_total	trim_out	clump_in_pairs	clump_out_pairs	qc_reads_pairs	pct_ena_to_trim_in	pct_trim_surv	pct_clump_link	pct_clump_keep	pct_qc_link	flag_ena_link	flag_low_trim	flag_high_dup	flag_clump_link	flag_qc_link	flag_low_cov
main	9857	PE	7608218	7288478.0	123982.0	127979.0		67779	0.89	7608218.0	1521643600.0	PAIRED	Illumina HiSeq 2000	14576956	13856352	720604	4.943	OK	OK	6928176.0	6928176.0	yes	1371160722.0	11.45	98.9	99.0	13856352.0	7288478.0	7288478.0	6928176.0	6928176.0	100.0	95.79743903237262	100.0	95.05655364535642	100.0	False	False	False	False	False	False
main	9920	PE	21325542	19547193.0	451382.0	658453.0		668514	3.13	21325542.0	4265108400.0	PAIRED	Illumina HiSeq 2000	39094386	35782450	3311936	8.472	OK	OK	17891225.0	17891225.0	yes	3501522726.0	29.25	97.6	98.1	35782450.0	19547193.0	19547193.0	17891225.0	17891225.0	100.0	91.66094348270258	100.0	91.52835908460105	100.0	False	False	False	False	False	False
main	9921	PE	13009259	11902668.0	462453.0	233266.0		410872	3.16	13009259.0	2601851800.0	PAIRED	Illumina HiSeq 2000	23805336	21713646	2091690	8.787	OK	OK	10856823.0	10856823.0	yes	2123201152.0	17.74	98.3	97.3	21713646.0	11902668.0	11902668.0	10856823.0	10856823.0	100.0	91.4938199016562	100.0	91.2133565348542	100.0	False	False	False	False	False	False
main	9925	PE	14029835	12951438.0	455179.0	221178.0		402040	2.87	14029835.0	2805967000.0	PAIRED	Illumina HiSeq 2000	25902876	24391722	1511154	5.834	OK	OK	12195861.0	12195861.0	yes	2391953955.0	19.98	98.5	97.7	24391722.0	12951438.0	12951438.0	12195861.0	12195861.0	100.0	92.3135446710528	100.0	94.16607638472269	100.0	False	False	False	False	False	False
main	9933	PE	18961214	17381925.0	668473.0	309366.0		601450	3.17	18961214.0	3792242800.0	PAIRED	Illumina HiSeq 2000	34763850	30427608	4336242	12.473	OK	OK	15213804.0	15213804.0	yes	2974731379.0	24.85	98.2	97.3	30427608.0	17381925.0	17381925.0	15213804.0	15213804.0	100.0	91.67094997187417	100.0	87.52657717715385	100.0	False	False	False	False	False	False
main	9941	SE	25955116				17737927.0	8217189	31.66	25955116.0	974909152.0	PAIRED	Illumina Genome Analyzer II	17737927	15990479	1747448	9.851	OK		15990479.0	0.0		639965210.0	5.35	40.0		15990479.0	17737927.0	17737927.0	15990479.0	15990479.0	100.0	68.34077335658989	100.0	90.14852186504095	100.0	False	False	False	False	False	False
main	9944	SE	50714056				33283540.0	17430516	34.37	50714056.0	3131603502.0	PAIRED	Illumina Genome Analyzer II	33283540	28649273	4634267	13.924	OK		28649273.0	0.0		1528618507.0	12.77	53.4		28649273.0	33283540.0	33283540.0	28649273.0	28649273.0	100.0	65.62981276827868	100.0	86.07639992620977	100.0	False	False	False	False	False	False
main	9965	SE	70806874				65399952.0	5406922	7.64	70806874.0	3442431171.0	PAIRED	Illumina Genome Analyzer II	65399952	57156905	8243047	12.604	OK		57156905.0	0.0		2852065374.0	23.83	49.9		57156905.0	65399952.0	65399952.0	57156905.0	57156905.0	100.0	92.36384591699388	100.0	87.39594334870459	100.0	False	False	False	False	False	False
main	9966	SE	26359926				24792319.0	1567607	5.95	26359926.0	1059840628.0	PAIRED	Illumina Genome Analyzer II	24792319	21357751	3434568	13.853	OK		21357751.0	0.0		862719710.0	7.21	40.4		21357751.0	24792319.0	24792319.0	21357751.0	21357751.0	100.0	94.05306752378591	100.0	86.14664485399692	100.0	False	False	False	False	False	False
main	9977	PE	10270404	1974979.0	5688139.0	435599.0		2171687	21.15	10270404.0	862713936.0	PAIRED	Illumina Genome Analyzer II	3949958	3949046	912	0.023	OK	OK	1974523.0	1974523.0	yes	149795482.0	1.25	39.0	36.8	3949046.0	1974979.0	1974979.0	1974523.0	1974523.0	100.0	19.229808291864664	100.0	99.97691114690333	100.0	False	True	False	False	False	True
main	9978	SE	31333908				31161020.0	172888	0.55	31333908.0	1546704330.0	PAIRED	Illumina Genome Analyzer II	31161020	27689351	3471669	11.141	OK		27689351.0	0.0		1380183753.0	11.53	49.8		27689351.0	31161020.0	31161020.0	27689351.0	27689351.0	100.0	99.44823990674895	100.0	88.85893658166518	100.0	False	False	False	False	False	False
main	9985	SE	25575300				17482653.0	8092647	31.64	25575300.0	956818965.0	PAIRED	Illumina Genome Analyzer II	17482653	15441738	2040915	11.674	OK		15441738.0	0.0		588528692.0	4.92	38.1		15441738.0	17482653.0	17482653.0	15441738.0	15441738.0	100.0	68.35756765316536	100.0	88.32605669173896	100.0	False	False	False	False	False	True
main	10011	SE	56978496				47955441.0	9023055	15.84	56978496.0	2614388910.0	PAIRED	Illumina Genome Analyzer II	47955441	42944220	5011221	10.45	OK		42944220.0	0.0		2077586536.0	17.36	48.4		42944220.0	47955441.0	47955441.0	42944220.0	42944220.0	100.0	84.16410464747965	100.0	89.5502556216718	100.0	False	False	False	False	False	False
main	10013	SE	23391786				17895079.0	5496707	23.5	23391786.0	884191359.0	PAIRED	Illumina Genome Analyzer II	17895079	15964730	1930349	10.787	OK		15964730.0	0.0		612531366.0	5.12	38.4		15964730.0	17895079.0	17895079.0	15964730.0	15964730.0	100.0	76.50155058703085	100.0	89.21296184275019	100.0	False	False	False	False	False	False
main	10014	SE	54599208				39836845.0	14762363	27.04	54599208.0	2111650157.0	PAIRED	Illumina Genome Analyzer II	39836845	36298792	3538053	8.881	OK		36298792.0	0.0		1436722910.0	12.0	39.6		36298792.0	39836845.0	39836845.0	36298792.0	36298792.0	100.0	72.96231293318394	100.0	91.11864154904838	100.0	False	False	False	False	False	False
main	100001	PE	7303944	6771685.0	275270.0	218628.0		38361	0.53			PAIRED	Illumina (xwu lab)	13543370	12526802	1016568	7.506	OK	OK	6263401.0	6263401.0	yes	1736023860.0	14.5	137.7	139.5	12526802.0	6771685.0	6771685.0	6263401.0	6263401.0		92.71271795074004	100.0	92.49398044947455	100.0	False	False	False	False	False	False
main	100002	PE	8159065	7429317.0	601498.0	71888.0		56362	0.69			PAIRED	Illumina (xwu lab)	14858634	13498374	1360260	9.155	OK	OK	6749187.0	6749187.0	yes	1896561397.0	15.84	145.1	135.9	13498374.0	7429317.0	7429317.0	6749187.0	6749187.0		91.05598496886593	100.0	90.84532265886622	100.0	False	False	False	False	False	False
loo	159	PE	20729133	19007381.0	517845.0	696299.0		507608	2.45	20729133.0	4145826600.0	PAIRED	Illumina HiSeq 2000	38014762	37137874	876888	2.307	OK	OK	18568937.0	18568937.0	yes	3379968124.0	28.24	95.5	86.5	37137874.0	19007381.0	19007381.0	18568937.0	18568937.0	100.0	91.69404721364855	100.0	97.69329609376484	100.0	False	False	False	False	False	False
loo	763	PE	18918780	18134934.0	345011.0	230099.0		208736	1.1	18918780.0	3821593560.0	PAIRED	Illumina HiSeq 2000	36269868	35832706	437162	1.205	OK	OK	17916353.0	17916353.0	yes	3499421057.0	29.23	97.4	97.9	35832706.0	18134934.0	18134934.0	17916353.0	17916353.0	100.0	95.8567835769537	100.0	98.79469646815367	100.0	False	False	False	False	False	False
loo	765	PE	8307820	7818774.0	275406.0	148343.0		65297	0.79	8307820.0	1678179640.0	PAIRED	Illumina HiSeq 2000	15637548	15494806	142742	0.913	OK	OK	7747403.0	7747403.0	yes	1487752743.0	12.43	95.5	96.5	15494806.0	7818774.0	7818774.0	7747403.0	7747403.0	100.0	94.11342566401294	100.0	99.08718425676454	100.0	False	False	False	False	False	False
loo	766	PE	10193882	9676079.0	377333.0	96881.0		43589	0.43	10193882.0	2059164164.0	PAIRED	Illumina HiSeq 2000	19352158	19327492	24666	0.127	OK	OK	9663746.0	9663746.0	yes	1807456345.0	15.1	96.0	91.1	19327492.0	9676079.0	9676079.0	9663746.0	9663746.0	100.0	94.92045326795032	100.0	99.87254134655163	100.0	False	False	False	False	False	False
loo	768	PE	9458074	9144829.0	124079.0	168444.0		20722	0.22	9458074.0	1910530948.0	PAIRED	Illumina HiSeq 2000	18289658	18210426	79232	0.433	OK	OK	9105213.0	9105213.0	yes	1767564285.0	14.77	96.4	97.7	18210426.0	9144829.0	9144829.0	9105213.0	9105213.0	100.0	96.68806778208756	100.0	99.56679343047311	100.0	False	False	False	False	False	False
loo	772	PE	13690770	12950390.0	514741.0	154729.0		70910	0.52	13690770.0	2765535540.0	PAIRED	Illumina HiSeq 2000	25900780	25851892	48888	0.189	OK	OK	12925946.0	12925946.0	yes	2421047496.0	20.23	95.6	91.7	25851892.0	12950390.0	12950390.0	12925946.0	12925946.0	100.0	94.59212301426435	100.0	99.81124892763847	100.0	False	False	False	False	False	False
loo	5772	PE	27488659	25377429.0	761871.0	718923.0		630436	2.29	27488659.0	5497731800.0	PAIRED	Illumina HiSeq 2000	50754858	48717330	2037528	4.014	OK	OK	24358665.0	24358665.0	yes	4446476800.0	37.15	96.4	86.1	48717330.0	25377429.0	25377429.0	24358665.0	24358665.0	100.0	92.31963261649105	100.0	95.98555078215371	100.0	False	False	False	False	False	False
loo	5784	PE	20002662	18417264.0	540963.0	563876.0		480559	2.4	20002662.0	4000532400.0	PAIRED	Illumina HiSeq 2000	36834528	35732350	1102178	2.992	OK	OK	17866175.0	17866175.0	yes	3263222191.0	27.26	96.4	86.3	35732350.0	18417264.0	18417264.0	17866175.0	17866175.0	100.0	92.07406494195622	100.0	97.00775858998382	100.0	False	False	False	False	False	False
loo	5811	PE	24032278	22352182.0	571833.0	625641.0		482622	2.01	24032278.0	4806455600.0	PAIRED	Illumina HiSeq 2000	44704364	42918690	1785674	3.994	OK	OK	21459345.0	21459345.0	yes	3928462755.0	32.82	96.5	86.6	42918690.0	22352182.0	22352182.0	21459345.0	21459345.0	100.0	93.00900230931084	100.0	96.00559354786928	100.0	False	False	False	False	False	False
loo	6150	PE	30819168	29223632.0	837427.0	579176.0		178933	0.58	30819168.0	4684513536.0	PAIRED	Illumina Genome Analyzer IIx	58447264	54633002	3814262	6.526	OK	OK	27316501.0	27316501.0	yes	3968214172.0	33.15	71.4	73.9	54633002.0	29223632.0	29223632.0	27316501.0	27316501.0	100.0	94.82291020964615	100.0	93.4740110332624	100.0	False	False	False	False	False	False
loo	6184	PE	39063843	37168994.0	1261430.0	494497.0		138922	0.36	39063843.0	5937704136.0	PAIRED	Illumina Genome Analyzer IIx	74337988	64486364	9851624	13.252	OK	OK	32243182.0	32243182.0	yes	4798922897.0	40.09	74.4	74.4	64486364.0	37168994.0	37168994.0	32243182.0	32243182.0	100.0	95.14935332911307	100.0	86.74752402499783	100.0	False	False	False	False	False	False
loo	6244	PE	18888876	18580758.0	196029.0	82991.0		29098	0.15	18888876.0	2871109152.0	PAIRED	Illumina Genome Analyzer IIx	37161516	34036496	3125020	8.409	OK	OK	17018248.0	17018248.0	yes	2539620189.0	21.22	75.4	73.8	34036496.0	18580758.0	18580758.0	17018248.0	17018248.0	100.0	98.36878594575981	100.0	91.59070905503425	100.0	False	False	False	False	False	False
loo	6898	PE	8738816	8381688.0	221340.0	103099.0		32689	0.37	8738816.0	1765240832.0	PAIRED	Illumina HiSeq 2000	16763376	16703196	60180	0.359	OK	OK	8351598.0	8351598.0	yes	1608778512.0	13.44	97.0	95.6	16703196.0	8381688.0	8381688.0	8351598.0	8351598.0	100.0	95.91331365713616	100.0	99.641003101046	100.0	False	False	False	False	False	False
loo	6911	PE	36851486	26455749.0	7044875.0	1401400.0		1949462	5.29	36851486.0	7444000172.0	PAIRED	Illumina HiSeq 2000	52911498	50898898	2012600	3.804	OK	OK	25449449.0	25449449.0	yes	4806970097.0	40.16	96.2	92.7	50898898.0	26455749.0	26455749.0	25449449.0	25449449.0	100.0	71.7901823551973	100.0	96.19628988769134	100.0	False	False	False	False	False	False
loo	6915	PE	11999881	11450347.0	240080.0	166598.0		142856	1.19	11999881.0	2423975962.0	PAIRED	Illumina HiSeq 2000	22900694	22723860	176834	0.772	OK	OK	11361930.0	11361930.0	yes	2204952198.0	18.42	97.1	97.0	22723860.0	11450347.0	11450347.0	11361930.0	11361930.0	100.0	95.42050458667049	100.0	99.2278225279985	100.0	False	False	False	False	False	False
loo	6929	PE	11713120	11089839.0	451054.0	116982.0		55245	0.47	11713120.0	2366050240.0	PAIRED	Illumina HiSeq 2000	22179678	22131932	47746	0.215	OK	OK	11065966.0	11065966.0	yes	2066032896.0	17.26	95.8	90.9	22131932.0	11089839.0	11089839.0	11065966.0	11065966.0	100.0	94.67877901020394	100.0	99.78473086940215	100.0	False	False	False	False	False	False
loo	6932	PE	26963925	26938984.0	23380.0	575.0		986	0.0	26963925.0	5392785000.0	PAIRED	Illumina HiSeq 2000	53877968	53593006	284962	0.529	OK	OK	26796503.0	26796503.0	yes	5357032160.0	44.75	100.0	99.9	53593006.0	26938984.0	26938984.0	26796503.0	26796503.0	100.0	99.90750233877301	100.0	99.47109735096171	100.0	False	False	False	False	False	False
loo	6938	PE	16166537	15412084.0	320475.0	219160.0		214818	1.33	16166537.0	3265640474.0	PAIRED	Illumina HiSeq 2000	30824168	30484222	339946	1.103	OK	OK	15242111.0	15242111.0	yes	2955462077.0	24.69	96.7	97.2	30484222.0	15412084.0	15412084.0	15242111.0	15242111.0	100.0	95.3332429820932	100.0	98.89714460419499	100.0	False	False	False	False	False	False
loo	6939	PE	20221681	20220664.0	30.0	231.0		756	0.0	20221681.0	10110840500.0	PAIRED	Illumina HiSeq 2500	40441328	40428718	12610	0.031	OK	OK	20214359.0	20214359.0	yes	10031607445.0	83.81	248.1	248.1	40428718.0	20220664.0	20220664.0	20214359.0	20214359.0	100.0	99.99497074451921	100.0	99.96881902592318	100.0	False	False	False	False	False	False
loo	6945	PE	20380029	19090986.0	562347.0	328170.0		398526	1.96	20380029.0	4116765858.0	PAIRED	Illumina HiSeq 2000	38181972	37656258	525714	1.377	OK	OK	18828129.0	18828129.0	yes	3629174736.0	30.32	96.3	96.5	37656258.0	19090986.0	19090986.0	18828129.0	18828129.0	100.0	93.67496974611763	100.0	98.62313554679679	100.0	False	False	False	False	False	False
loo	6958	PE	14342478	13804176.0	221252.0	185052.0		131998	0.92	14342478.0	2897180556.0	PAIRED	Illumina HiSeq 2000	27608352	27297574	310778	1.126	OK	OK	13648787.0	13648787.0	yes	2676126551.0	22.36	97.9	98.1	27297574.0	13804176.0	13804176.0	13648787.0	13648787.0	100.0	96.24679919327748	100.0	98.87433339012775	100.0	False	False	False	False	False	False
loo	6963	PE	8823041	8556463.0	109061.0	141499.0		16018	0.18	8823041.0	1782254282.0	PAIRED	Illumina HiSeq 2000	17112926	17053504	59422	0.347	OK	OK	8526752.0	8526752.0	yes	1660400190.0	13.87	96.8	97.9	17053504.0	8556463.0	8556463.0	8526752.0	8526752.0	100.0	96.97861542295905	100.0	99.65276540084378	100.0	False	False	False	False	False	False
loo	6979	PE	14332334	13801103.0	211626.0	189249.0		130356	0.91	14332334.0	2895131468.0	PAIRED	Illumina HiSeq 2000	27602206	27279560	322646	1.169	OK	OK	13639780.0	13639780.0	yes	2674326435.0	22.34	97.9	98.1	27279560.0	13801103.0	13801103.0	13639780.0	13639780.0	100.0	96.29347878719544	100.0	98.83108618202473	100.0	False	False	False	False	False	False
loo	7000	PE	9051264	8684106.0	112717.0	159411.0		95030	1.05	9051264.0	1828355328.0	PAIRED	Illumina HiSeq 2000	17368212	17219240	148972	0.858	OK	OK	8609620.0	8609620.0	yes	1684039407.0	14.07	98.1	97.5	17219240.0	8684106.0	8684106.0	8609620.0	8609620.0	100.0	95.94357208009842	100.0	99.14227210031751	100.0	False	False	False	False	False	False
loo	7002	PE	51451084	48448444.0	1287772.0	824180.0		890688	1.73	51451084.0	10393118968.0	PAIRED	Illumina HiSeq 2000	96896888	90457942	6438946	6.645	OK	OK	45228971.0	45228971.0	yes	8735784417.0	72.98	96.4	96.8	90457942.0	48448444.0	48448444.0	45228971.0	45228971.0	100.0	94.16408797140213	100.0	93.35484747456492	100.0	False	False	False	False	False	False
loo	7003	PE	10547692	10141544.0	258416.0	115180.0		32552	0.31	10547692.0	2130633784.0	PAIRED	Illumina HiSeq 2000	20283088	20224950	58138	0.287	OK	OK	10112475.0	10112475.0	yes	1935652854.0	16.17	96.6	94.8	20224950.0	10141544.0	10141544.0	10112475.0	10112475.0	100.0	96.14941353994789	100.0	99.71336711648641	100.0	False	False	False	False	False	False
loo	7025	PE	10355956	9933258.0	268680.0	118688.0		35330	0.34	10355956.0	2091903112.0	PAIRED	Illumina HiSeq 2000	19866516	19814438	52078	0.262	OK	OK	9907219.0	9907219.0	yes	1891615263.0	15.8	96.4	94.5	19814438.0	9933258.0	9933258.0	9907219.0	9907219.0	100.0	95.9183101975327	100.0	99.73786042806901	100.0	False	False	False	False	False	False
loo	7063	PE	30928622	27740045.0	1621440.0	1080284.0		486853	1.57	30928622.0	3154719444.0	PAIRED	Illumina Genome Analyzer II	55480090	52233896	3246194	5.851	OK	OK	26116948.0	26116948.0	yes	2647814256.0	22.12	50.6	50.7	52233896.0	27740045.0	27740045.0	26116948.0	26116948.0	100.0	89.69053002102713	100.0	94.1489027865672	100.0	False	False	False	False	False	False
loo	7092	PE	11279327	10705092.0	416983.0	109043.0		48209	0.43	11279327.0	2278424054.0	PAIRED	Illumina HiSeq 2000	21410184	21374606	35578	0.166	OK	OK	10687303.0	10687303.0	yes	2001500930.0	16.72	96.0	91.3	21374606.0	10705092.0	10705092.0	10687303.0	10687303.0	100.0	94.9089604370899	100.0	99.8338267433853	100.0	False	False	False	False	False	False
loo	7127	PE	10419012	10032214.0	157817.0	201406.0		27575	0.26	10419012.0	2104640424.0	PAIRED	Illumina HiSeq 2000	20064428	20010268	54160	0.27	OK	OK	10005134.0	10005134.0	yes	1932119791.0	16.14	96.1	97.0	20010268.0	10032214.0	10032214.0	10005134.0	10005134.0	100.0	96.2875750599001	100.0	99.73006955393893	100.0	False	False	False	False	False	False
loo	7143	PE	19376633	18201343.0	286283.0	525549.0		363458	1.88	19376633.0	3914079866.0	PAIRED	Illumina HiSeq 2000	36402686	36013330	389356	1.07	OK	OK	18006665.0	18006665.0	yes	3480729814.0	29.08	96.7	96.6	36013330.0	18201343.0	18201343.0	18006665.0	18006665.0	100.0	93.93449832073509	100.0	98.93041958497238	100.0	False	False	False	False	False	False
loo	7164	PE	9729722	9361220.0	237510.0	103899.0		27093	0.28	9729722.0	1965403844.0	PAIRED	Illumina HiSeq 2000	18722440	18665960	56480	0.302	OK	OK	9332980.0	9332980.0	yes	1783550582.0	14.9	96.4	94.7	18665960.0	9361220.0	9361220.0	9332980.0	9332980.0	100.0	96.21261532446663	100.0	99.69832991853626	100.0	False	False	False	False	False	False
loo	7186	PE	28850913	26847443.0	1244447.0	591355.0		167668	0.58	28850913.0	2942793126.0	PAIRED	Illumina Genome Analyzer II	53694886	52293636	1401250	2.61	OK	OK	26146818.0	26146818.0	yes	2650734005.0	22.14	50.7	50.7	52293636.0	26847443.0	26847443.0	26146818.0	26146818.0	100.0	93.05578301802788	100.0	97.39034737870568	100.0	False	False	False	False	False	False
loo	7217	PE	11396413	10803694.0	411092.0	126732.0		54895	0.48	11396413.0	2302075426.0	PAIRED	Illumina HiSeq 2000	21607388	21568114	39274	0.182	OK	OK	10784057.0	10784057.0	yes	2022435643.0	16.9	95.7	91.9	21568114.0	10803694.0	10803694.0	10784057.0	10784057.0	100.0	94.79907405953084	100.0	99.81823809522929	100.0	False	False	False	False	False	False
loo	7255	PE	9075607	8764332.0	203274.0	84997.0		23004	0.25	9075607.0	1833272614.0	PAIRED	Illumina HiSeq 2000	17528664	17430452	98212	0.56	OK	OK	8715226.0	8715226.0	yes	1680459648.0	14.04	97.2	95.6	17430452.0	8764332.0	8764332.0	8715226.0	8715226.0	100.0	96.57020186087829	100.0	99.43970630049158	100.0	False	False	False	False	False	False
loo	7288	PE	33370492	30952485.0	1141494.0	802647.0		473866	1.42	33370492.0	3403790184.0	PAIRED	Illumina Genome Analyzer II	61904970	58839872	3065098	4.951	OK	OK	29419936.0	29419936.0	yes	2986846525.0	24.95	50.8	50.8	58839872.0	30952485.0	30952485.0	29419936.0	29419936.0	100.0	92.75405648798944	100.0	95.04870449012414	100.0	False	False	False	False	False	False
loo	7298	PE	9522793	8907849.0	340650.0	183659.0		90635	0.95	9522793.0	1923604186.0	PAIRED	Illumina HiSeq 2000	17815698	17734118	81580	0.458	OK	OK	8867059.0	8867059.0	yes	1695221620.0	14.16	95.1	96.0	17734118.0	8907849.0	8907849.0	8867059.0	8867059.0	100.0	93.54239874793035	100.0	99.54208922939758	100.0	False	False	False	False	False	False
loo	7316	PE	9617138	9281695.0	136406.0	177364.0		21673	0.23	9617138.0	1942661876.0	PAIRED	Illumina HiSeq 2000	18563390	18519638	43752	0.236	OK	OK	9259819.0	9259819.0	yes	1790968853.0	14.96	96.3	97.2	18519638.0	9281695.0	9281695.0	9259819.0	9259819.0	100.0	96.51202883851724	100.0	99.76431029030796	100.0	False	False	False	False	False	False
loo	7323	PE	16257115	15304572.0	542824.0	279746.0		129973	0.8	16257115.0	3283937230.0	PAIRED	Illumina HiSeq 2000	30609144	30346606	262538	0.858	OK	OK	15173303.0	15173303.0	yes	2916721521.0	24.37	95.7	96.5	30346606.0	15304572.0	15304572.0	15173303.0	15173303.0	100.0	94.14076236773869	100.0	99.14228898397158	100.0	False	False	False	False	False	False
loo	7346	PE	12026415	11833012.0	72778.0	81837.0		38788	0.32	12026415.0	2405283000.0	PAIRED	Illumina HiSeq 2000	23666024	22341330	1324694	5.597	OK	OK	11170665.0	11170665.0	yes	2204717297.0	18.42	98.5	98.9	22341330.0	11833012.0	11833012.0	11170665.0	11170665.0	100.0	98.3918482773129	100.0	94.40254941007412	100.0	False	False	False	False	False	False
loo	7347	PE	13210554	12507726.0	488653.0	147406.0		66769	0.51	13210554.0	2668531908.0	PAIRED	Illumina HiSeq 2000	25015452	24963958	51494	0.206	OK	OK	12481979.0	12481979.0	yes	2340825067.0	19.56	95.7	91.8	24963958.0	12507726.0	12507726.0	12481979.0	12481979.0	100.0	94.67979919691483	100.0	99.79415123100715	100.0	False	False	False	False	False	False
loo	7372	PE	16870782	16178017.0	225565.0	289770.0		177430	1.05	16870782.0	3407897964.0	PAIRED	Illumina HiSeq 2000	32356034	32149672	206362	0.638	OK	OK	16074836.0	16074836.0	yes	3120371469.0	26.07	97.1	97.0	32149672.0	16178017.0	16178017.0	16074836.0	16074836.0	100.0	95.89369953331149	100.0	99.36221478812885	100.0	False	False	False	False	False	False
loo	7378	PE	8953442	8455094.0	298753.0	138260.0		61335	0.69	8953442.0	1808595284.0	PAIRED	Illumina HiSeq 2000	16910188	16691504	218684	1.293	OK	OK	8345752.0	8345752.0	yes	1605813638.0	13.42	95.9	96.5	16691504.0	8455094.0	8455094.0	8345752.0	8345752.0	100.0	94.43400649716612	100.0	98.70679143247845	100.0	False	False	False	False	False	False
loo	7411	PE	9547590	9239441.0	125173.0	162815.0		20161	0.21	9547590.0	1928613180.0	PAIRED	Illumina HiSeq 2000	18478882	18397086	81796	0.443	OK	OK	9198543.0	9198543.0	yes	1788881194.0	14.94	96.7	97.8	18397086.0	9239441.0	9239441.0	9198543.0	9198543.0	100.0	96.77249442005784	100.0	99.55735417326655	100.0	False	False	False	False	False	False
loo	8214	PE	9502890	9136234.0	232203.0	104528.0		29925	0.31	9502890.0	1919583780.0	PAIRED	Illumina HiSeq 2000	18272468	18215528	56940	0.312	OK	OK	9107764.0	9107764.0	yes	1744425516.0	14.57	96.7	94.9	18215528.0	9136234.0	9136234.0	9107764.0	9107764.0	100.0	96.14163691256027	100.0	99.68838363815988	100.0	False	False	False	False	False	False
loo	8230	PE	28132307	24232048.0	2644180.0	474939.0		781140	2.78	28132307.0	4276110664.0	PAIRED	Illumina Genome Analyzer IIx	48464096	44499958	3964138	8.18	OK	OK	22249979.0	22249979.0	yes	3274975568.0	27.36	74.0	73.1	44499958.0	24232048.0	24232048.0	22249979.0	22249979.0	100.0	86.13601436952895	100.0	91.82046437015971	100.0	False	False	False	False	False	False
loo	8231	PE	22559508	20394361.0	1124075.0	831601.0		209471	0.93	22559508.0	3429045216.0	PAIRED	Illumina Genome Analyzer IIx	40788722	40196438	592284	1.452	OK	OK	20098219.0	20098219.0	yes	2876465031.0	24.03	70.8	72.3	40196438.0	20394361.0	20394361.0	20098219.0	20098219.0	100.0	90.40250789157281	100.0	98.54792214377298	100.0	False	False	False	False	False	False
loo	8247	PE	19704150	17300207.0	979752.0	735618.0		688573	3.49	19704150.0	2995030800.0	PAIRED	Illumina Genome Analyzer IIx	34600414	33539402	1061012	3.066	OK	OK	16769701.0	16769701.0	yes	2441762092.0	20.4	72.4	73.2	33539402.0	17300207.0	17300207.0	16769701.0	16769701.0	100.0	87.79981374482026	100.0	96.9335280207919	100.0	False	False	False	False	False	False
loo	8249	PE	22211698	20449384.0	711841.0	875746.0		174727	0.79	22211698.0	3376178096.0	PAIRED	Illumina Genome Analyzer IIx	40898768	40497222	401546	0.982	OK	OK	20248611.0	20248611.0	yes	2916134154.0	24.36	70.4	73.7	40497222.0	20449384.0	20449384.0	20248611.0	20248611.0	100.0	92.06582945617214	100.0	99.01819536471123	100.0	False	False	False	False	False	False
loo	8351	PE	34949019	34915519.0	15.0	31647.0		1838	0.01	34949019.0	6989803800.0	PAIRED	Illumina Genome Analyzer IIx	69831038	69814066	16972	0.024											34915519.0	34915519.0	34907033.0		100.0	99.90414609348548	100.0	99.97569562119354		False	False	False	False	False	False
loo	8354	PE	11110959	10495049.0	348240.0	187367.0		80303	0.72	11110959.0	2244413718.0	PAIRED	Illumina HiSeq 2000	20990098	20880094	110004	0.524	OK	OK	10440047.0	10440047.0	yes	2008790354.0	16.78	95.8	96.6	20880094.0	10495049.0	10495049.0	10440047.0	10440047.0	100.0	94.45673411269	100.0	99.47592431440768	100.0	False	False	False	False	False	False
loo	8387	PE	21026239	19397480.0	781958.0	678075.0		168726	0.8	21026239.0	3195988328.0	PAIRED	Illumina Genome Analyzer IIx	38794960	37112500	1682460	4.337											19397480.0	19397480.0	18556250.0		100.0	92.2536835998107	100.0	95.66319954963221		False	False	False	False	False	False
loo	9416	PE	27499787	27162307.0	202711.0	92537.0		42232	0.15	27499787.0	4179967624.0	PAIRED	Illumina HiSeq 2000	54324614	50010772	4313842	7.941											27162307.0	27162307.0	25005386.0		100.0	98.77279049470455	100.0	92.05913915927685		False	False	False	False	False	False
loo	9470	PE	44648609	42163677.0	1194214.0	1011727.0		278991	0.62	44648609.0	6786588568.0	PAIRED	Illumina Genome Analyzer IIx	84327354	79369962	4957392	5.879											42163677.0	42163677.0	39684981.0		100.0	94.4344693918684	100.0	94.12125275506688		False	False	False	False	False	False
loo	9506	PE	24986696	23642943.0	524997.0	388303.0		430453	1.72	24986696.0	4997339200.0	PAIRED	Illumina HiSeq 2000	47285886	43123744	4162142	8.802											23642943.0	23642943.0	21561872.0		100.0	94.62212611063103	100.0	91.197918973116		False	False	False	False	False	False
loo	9518	PE	17853376	16862185.0	286371.0	401109.0		303711	1.7	17853376.0	3570675200.0	PAIRED	Illumina HiSeq 2000	33724370	32305470	1418900	4.207											16862185.0	16862185.0	16152735.0		100.0	94.44815927250959	100.0	95.79265676423312		False	False	False	False	False	False
