gene,SNPs,hits,Z,top_candidate_p,Z_pVal
3_2286,11,1,-1.405649909659199,0.10466174574128365,0.9754121540637493
3_2287,7,0,-1.2374575469391018,1.0,0.9633681512441091
3_2288,2,1,2.858374191695599,0.01990000000000002,0.12125480940304045
3_229,3,2,4.024291695013278,0.0002980000000000005,0.0250424792551307
3_2290,3,0,0.8536214442330378,1.0,0.603438814241753
3_2291,6,0,-1.7611618377414948,1.0,0.9837679958980482
3_2292,1,1,2.426898172920552,0.010000000000000009,0.18647065014741238
3_2294,1,0,0.4160442276877239,1.0,0.7011709720854372
3_2295,4,0,-0.2067174541391665,1.0,0.8470537625158141
3_23,1,0,1.9468951685862719,1.0,0.2903667967243364
3_230,1,1,2.3578389444107293,0.010000000000000009,0.19982318499302887
3_2306,1,0,1.2015680149148205,1.0,0.48944866848768853
3_231,21,2,1.220824311766519,0.01851167488332298,0.6445267097349288
3_2319,1,0,2.187909570916585,1.0,0.23503656052743782
3_232,2,1,2.783062240441581,0.01990000000000002,0.13225673193208576
3_2320,7,1,3.201154584711978,0.06793465209301006,0.10090254219828265
3_2321,1,0,-0.5039120249791953,1.0,0.8803707568365201
3_2322,60,8,1.745059390390618,1.6105006169642733e-07,0.7447767062559667
3_2325,2,0,-0.041833700508870614,1.0,0.8079428823566166
3_2329,1,0,-0.14675916146626009,1.0,0.8224792452737792
3_233,1,0,0.7736038747797208,1.0,0.6085326981755173
3_2335,1,0,-0.4822267445153659,1.0,0.8772892789277174
3_2336,1,0,1.749061206600126,1.0,0.33990125202922516
3_2337,1,1,2.5160592804855932,0.010000000000000009,0.17007103036290683
3_2338,9,1,2.322410005435862,0.08648275251635919,0.2670521702807238
3_2339,2,0,0.9603921873130304,1.0,0.5658018637738075
3_2345,1,0,1.1578364143921092,1.0,0.5017566484269658
3_2346,12,4,1.5193007320374332,4.642283320235311e-06,0.4973576849032191
3_2347,8,2,3.4528217540955604,0.0026900777395207046,0.0772328621752002
3_2348,155,25,5.5428975331391985,1.3612799698777086e-22,0.34112871611385875
3_2349,41,2,0.25412745916985785,0.0634395380024474,0.904693827163052
3_2350,5,0,0.0764606886404781,1.0,0.8010402208438256
3_2355,1,0,1.9632649145109533,1.0,0.286423657883895
3_2357,2,1,3.224074789635279,0.01990000000000002,0.07695528900422555
3_2358,6,1,1.9877445600629224,0.058519850599000056,0.3223707788402803
3_2360,1,0,1.6147552202189537,1.0,0.3752524522912537
3_2362,35,8,0.6073297161869726,1.8500682554728816e-09,0.8416249769044046
3_2363,12,1,-1.0260660184708634,0.11361512828387083,0.9576069703468028
3_2367,66,6,2.384739694209718,5.4361002162556575e-05,0.6411908214622182
3_2369,37,7,3.1269401625152256,7.913694093051884e-08,0.2886046545513494
3_2370,25,5,3.941477265917001,4.495958469027142e-06,0.09135434712830448
3_2371,1,1,3.9458903897091386,0.010000000000000009,0.024840792477212936
3_2377,13,2,0.9608300318076018,0.00724894367793522,0.652688270241924
3_238,6,1,0.4950455094837577,0.058519850599000056,0.7170339572427202
3_2381,1,0,1.5087261812367179,1.0,0.40393864348744735
3_2382,4,1,2.3284049635435085,0.039403990000000035,0.22777261295663576
3_2386,14,3,3.697017573100948,0.0003351416785493981,0.07551755585112485
3_239,52,11,4.078702184152119,4.142907352794236e-12,0.19299760940309096
3_2396,1,0,0.040522561921528304,1.0,0.7860291954905678
3_2398,4,0,-0.32375711670608254,1.0,0.865549875528352
3_2399,2,0,-0.8765033325470267,1.0,0.92746666428682
3_2400,10,1,0.06345157065705262,0.09561792499119559,0.8282303471583541
3_2401,17,3,1.9170285859339309,0.0006121919068227356,0.4322622794429396
3_2402,1,0,-1.817505675961149,1.0,0.9822951634361461
3_2403,1,0,1.5554095546414275,1.0,0.3912346257655548
3_2406,2,0,1.1822973912028376,1.0,0.5038612325695062
3_2407,5,1,1.6667639075572984,0.049009950100000046,0.39695363242059145
3_241,1,0,0.37626895049713294,1.0,0.7108380339584711
3_2412,7,0,2.504308149196023,1.0,0.21335860937729834
3_2413,1,0,1.0347622426561263,1.0,0.5363481373696308
3_2415,13,3,1.7495334735367232,0.00026530529471721815,0.4436255803333041
3_2420,3,0,0.31698756396180217,1.0,0.738342881569924
3_2421,5,2,3.8087849475284306,0.0009801496000000018,0.039910497429818115
3_2422,7,0,1.3735041543686788,1.0,0.49469368956704374
3_2423,6,0,2.910079983639014,1.0,0.13551678850073778
3_2425,5,1,-1.0755569660526407,0.049009950100000046,0.9502161119260057
3_2428,49,5,1.1533337888117705,0.00013221002446730075,0.80622446338437
3_2429,1,0,2.071654601114652,1.0,0.2609767893842181
3_2430,1,1,2.341069719174374,0.010000000000000009,0.20315025127014752
3_2432,1,0,-0.9082402553803018,1.0,0.9281450328078767
3_2435,5,0,0.8141550845843601,1.0,0.6300673553952053
3_2438,2,0,0.09837550114834916,1.0,0.7798724327398723
3_2440,6,1,2.6106827690343195,0.058519850599000056,0.1859113374014828
3_2441,4,0,1.968706176022036,1.0,0.3102816145952455
3_2442,1,0,2.2593263499781115,1.0,0.21983580718671059
3_2443,9,1,1.3408514081108713,0.08648275251635919,0.5207704186487577
3_2447,24,4,2.5471714095513156,9.053764174621837e-05,0.32889339989951927
3_2455,3,0,-0.6126816327775373,1.0,0.9014065403385241
3_2457,1,0,-0.1083490693180604,1.0,0.8153418045348757
3_2459,13,2,-0.2597947187247355,0.00724894367793522,0.8886918671908979
3_246,1,0,-0.6866549375231167,1.0,0.9041855671233652
3_2462,13,2,2.950049837744825,0.00724894367793522,0.16974548325230687
3_2463,10,1,0.9092038734694073,0.09561792499119559,0.643753676127742
3_2464,1,0,-0.7509583535016607,1.0,0.9116754447965059
3_2465,115,17,1.6946799466808515,3.4468869960447615e-15,0.8959873396801055
3_2466,1,0,0.6255249171185215,1.0,0.6480173453546759
3_2467,22,4,0.3669681411516395,6.332951307430326e-05,0.8292807747624932
3_2468,1,0,1.4999622553775278,1.0,0.40633536569766493
3_2469,1,0,2.0227082482737186,1.0,0.27232277102791524
3_247,11,1,0.9830194332494343,0.10466174574128365,0.6323409393301874
3_2470,2,0,-1.1795948370825782,1.0,0.9525677763692519
3_2472,1,0,2.222111430282219,1.0,0.22768541858903468
3_2473,1,0,1.5242289843678356,1.0,0.3997078737450096
3_2474,4,0,-0.4114456881016636,1.0,0.8783594555032161
3_2475,3,0,2.8068276905660827,1.0,0.1343124820924233
3_2477,132,22,4.226902622111837,2.178581490356035e-20,0.5290874080924642
3_2482,4,0,0.5687106453528225,1.0,0.6852593470358791
3_2483,1,0,1.0953643635008405,1.0,0.519333206530368
3_2486,25,6,1.1527069622417871,1.5041890957304008e-07,0.6870691535700013
3_2487,6,1,3.2955469244884794,0.058519850599000056,0.08565717903216163
3_2491,2,0,0.10851440905606477,1.0,0.7777552383542069
3_2492,3,0,-1.040786064175881,1.0,0.9440323583732305
3_2495,2,0,0.29495068464054364,1.0,0.7368141671733528
3_2498,1,0,2.3054163799445826,1.0,0.21033296283634195
3_250,3,0,0.00044509625798833113,1.0,0.8051129259834042
3_2503,5,0,0.6178442394425758,1.0,0.6803332881086848
3_2511,41,9,5.1368937986496555,2.6244178708889783e-10,0.04131303353442739
3_252,5,2,0.7742727696115178,0.0009801496000000018,0.6404953324730326
3_2524,11,1,2.1426711306219848,0.10466174574128365,0.3253499492938837
3_2526,18,1,2.1438018357808555,0.16548623854991254,0.38163057654266763
3_253,4,0,0.19392537162302056,1.0,0.7716043521037365
3_2532,7,1,2.1688561900020864,0.06793465209301006,0.28672274753389937
3_2533,1,0,-1.088282077834241,1.0,0.9439858107299014
3_2534,63,17,3.616076621298613,6.548675329086994e-20,0.3424933945399864
3_2535,120,16,5.508795283966482,1.1631100171579583e-13,0.23820105334488928
3_2538,1,1,3.006575792201843,0.010000000000000009,0.09680626679568527
3_2543,11,3,2.502331332440636,0.00015537262915503648,0.24256725607245322
3_2544,1,0,0.16958149067203632,1.0,0.7585550057662558
3_2546,8,2,-0.5331688599302241,0.0026900777395207046,0.9068509387070678
3_2551,1,0,1.14178682513542,1.0,0.5062739036190891
3_2553,2,0,1.1125477226135008,1.0,0.5234118027957007
3_2557,9,2,2.815711256626716,0.0034357300178462975,0.16842587503036843
3_2558,11,1,2.8741809844285027,0.10466174574128365,0.17063490537248294
3_2560,4,1,2.8306858946735534,0.039403990000000035,0.13634114026913569
3_257,1,0,-1.2624265517506175,1.0,0.9565524626090883
3_2570,1,0,-0.9219267211548111,1.0,0.9294585773980809
3_2572,1,0,2.2353319501285416,1.0,0.22487894418893206
3_2577,1,0,-1.1637177838456294,1.0,0.9497428217745031
3_2580,1,0,0.09212994116412546,1.0,0.775267592960393
3_2582,12,1,5.325537055684551,0.11361512828387083,0.004745002368536588
3_2583,1,0,-0.7789207498548921,1.0,0.9147927814351733
3_2584,5,0,-0.0307502927106397,1.0,0.8211988330871942
3_2587,4,1,1.9468349563491452,0.039403990000000035,0.3156914658571024
3_259,1,0,1.2429317625522065,1.0,0.4778161508679247
3_2601,6,0,1.004351779002042,1.0,0.5874021888556781
3_2603,1,0,-1.8543003646079774,1.0,0.9833977771660815
3_2607,1,0,0.2900897201055081,1.0,0.7312632231710274
3_2608,1,0,1.7674331220602013,1.0,0.3351651018987155
3_2609,4,0,1.1533354282322394,1.0,0.5295976428599716
3_2625,5,1,0.9082044326592623,0.049009950100000046,0.6051072862029188
3_2627,12,1,2.1246687079166087,0.11361512828387083,0.3379308582185121
3_2629,28,3,3.1188452975196923,0.002717121867743372,0.23206087129261932
3_263,1,0,1.524550739830833,1.0,0.39962018829162016
3_2633,3,0,1.7521219382599085,1.0,0.35671013603942603
3_2634,3,0,-0.29095932225567256,1.0,0.8563801271040596
3_2637,21,1,2.0228163293511163,0.1902721317787416,0.4367479100028022
3_2638,1,0,1.6927428769900286,1.0,0.3545751493862589
3_2640,2,0,-1.2844456870520264,1.0,0.9594201191579735
3_2645,2,0,1.9424398341737719,1.0,0.29987432579879236
3_2647,9,3,3.021936102209351,8.029476538112821e-05,0.1352356721661926
3_2648,2,0,1.3627447488583102,1.0,0.45335471667738847
3_2649,7,0,-0.8937213310322761,1.0,0.9398626677549414
3_2651,1,0,-1.6638577498229747,1.0,0.9769914582844518
3_2652,4,2,2.010916460900819,0.000592030000000001,0.29995690519560414
3_2656,4,1,0.3015273324803822,0.039403990000000035,0.7482556491291996
3_2658,10,0,2.872233900750625,1.0,0.16486855610953677
3_2659,5,0,0.8273934942868169,1.0,0.6265842336496992
3_2661,3,0,-0.10045124198691695,1.0,0.8240005179712895
3_2663,48,4,2.690890758719812,0.0013700997432503851,0.46375153818086046
3_2664,63,3,0.8935411908944605,0.025454379828033263,0.8849171070268482
3_2665,1,0,1.3188174769295562,1.0,0.45653138160318874
3_2666,6,0,1.9203019191494795,1.0,0.33932336023346155
3_2669,2,1,2.6692395847991275,0.01990000000000002,0.1501570033244437
3_267,35,4,1.8483660150354873,0.000408712466686725,0.5848968023385062
3_2672,19,1,-0.30011722472970903,0.1738313761644134,0.9105604735333286
3_2673,18,3,2.8883656094789765,0.000729159843053951,0.21252839611679297
3_2674,1,0,0.4322902122549443,1.0,0.6971807132527038
3_268,2,2,3.855123443933494,0.00010000000000000018,0.03077446801355399
3_2680,1,1,2.645511476809005,0.010000000000000009,0.14796088256145334
3_2683,1,1,2.894283794460711,0.010000000000000009,0.11109239818171679
3_2684,1,1,2.973559655170684,0.010000000000000009,0.10085905722122168
3_2685,5,0,0.5635679899285615,1.0,0.6937113975149032
3_2686,2,0,0.26054337692810325,1.0,0.744649156153651
3_2688,1,0,-0.7228142684380078,1.0,0.9084528166049194
