gene,SNPs,hits,Z,top_candidate_p,Z_pVal
5_165,2,0,-0.40704766350183363,1.0,0.8396097706663725
5_1650,1,0,-0.2037134896867072,1.0,0.7895400649607982
5_1651,362,42,3.90691394770203,7.592002091419054e-31,0.6537532663977734
5_1655,5,1,3.3717507975814214,0.049009950100000046,0.022015072665083624
5_1656,152,18,4.59710356574198,2.877044217814808e-14,0.3845997460425077
5_1657,13,2,0.9797220822335305,0.00724894367793522,0.5440647590218769
5_1658,31,3,0.7447450392897982,0.003646012208816228,0.7400887288523472
5_1661,2,0,-1.8808270859826104,1.0,0.9861915275717555
5_1669,3,0,0.712895952256498,1.0,0.5387362199903076
5_1672,47,5,3.7457919833948057,0.00010812836888304305,0.11241803421951913
5_1674,3,0,3.26231094862661,1.0,0.02343120066252813
5_1676,1,0,-1.1807459036597194,1.0,0.9462992965009998
5_1679,1,0,0.1406529954863918,1.0,0.6988302963374351
5_168,1,0,0.4150789890316457,1.0,0.6159606823762123
5_1680,13,0,1.671796513729191,1.0,0.3319215958486428
5_1683,1,0,1.962941154915497,1.0,0.16337521387761433
5_1684,155,6,3.6881022955569684,0.004933438177338316,0.5924734315040467
5_169,1,1,2.9271987599729505,0.010000000000000009,0.03792334856796287
5_1692,55,1,4.6181222886478315,0.42464525002307163,0.049249086650864804
5_1693,46,2,1.5662470708557252,0.07753104520738682,0.6202642073846139
5_1694,5,0,-1.1949482538543474,1.0,0.9547044627403656
5_1696,30,3,2.9665289582143286,0.0033177093188826454,0.15258560084306194
5_17,2,0,-0.20553557584390855,1.0,0.7960042921652036
5_170,3,0,0.5497989172572624,1.0,0.5911963411510719
5_1700,4,0,2.8618018918543813,1.0,0.05156905709937887
5_1702,1,0,2.247926485387733,1.0,0.11208156798896307
5_1704,1,1,3.298402904963171,0.010000000000000009,0.018707174129817594
5_1705,3,0,0.8812642403445786,1.0,0.48387383619578206
5_1707,1,0,-0.8261916220459458,1.0,0.9062148668220671
5_1708,2,0,0.0978856811698166,1.0,0.7184874520856083
5_171,1,0,1.0327938124325668,1.0,0.4152110630699659
5_1712,8,1,0.8745398534105326,0.07725530557207996,0.5328556249984812
5_1713,27,1,1.5989723416443238,0.23765728565289646,0.4723990410876556
5_1717,9,0,0.7461623786176552,1.0,0.5823063889624956
5_1719,3,1,3.091984810649674,0.029701000000000026,0.03228258986515986
5_1720,7,2,3.8301473259270757,0.0020310416349400033,0.010139542223331577
5_1724,13,3,2.383523398797596,0.00026530529471721815,0.15977322310540187
5_1726,1,0,0.8089725426585168,1.0,0.4881481512027235
5_1734,8,0,0.6296689215668406,1.0,0.6098586915703963
5_1735,2,0,-1.8192014952462146,1.0,0.9843051250275582
5_1737,2,0,1.0620280162204436,1.0,0.4156193337481864
5_1739,2,0,-0.3918035533871216,1.0,0.8365411875624202
5_1740,11,0,0.8204846230934494,1.0,0.5764186933742068
5_1743,20,3,2.0423999085080244,0.0010035761681001195,0.28829042395321736
5_1745,2,0,0.6185408687228836,1.0,0.5599911190557617
5_1747,3,1,1.4899417610808932,0.029701000000000026,0.2952259604473296
5_1748,50,6,3.8717501331776654,1.0896832026558254e-05,0.10760467728056244
5_1750,1,0,0.5142257022441666,1.0,0.5844081884710579
5_1753,3,0,1.646820328466661,1.0,0.25255562480101057
5_1756,7,0,2.0492589264949563,1.0,0.18761924144024256
5_1759,1,0,-0.9717307797348086,1.0,0.9247457391848835
5_176,1,0,-0.2358279226789173,1.0,0.7970954841489561
5_1760,17,3,2.4548555239053362,0.0006121919068227356,0.17122440963801766
5_1761,151,6,2.509672993791836,0.004348994843157411,0.8052235312048144
5_1762,8,0,-1.3501718923740613,1.0,0.969098446640481
5_1780,43,3,1.479593492370402,0.009159838483861968,0.6243936521094993
5_1781,32,3,4.273018082171249,0.003993447232680418,0.02591987012363217
5_1782,1,0,1.3609461744258176,1.0,0.313985197814171
5_1785,2,0,0.6647670617607403,1.0,0.5449845169057594
5_1786,3,0,0.828865943338328,1.0,0.5009636673864737
5_1788,5,0,0.7484440670488552,1.0,0.5458303271232361
5_1789,9,3,2.1215266545549265,8.029476538112821e-05,0.18624909457190586
5_1791,2,0,1.9783442957172976,1.0,0.16719229734501284
5_1798,1,0,1.6867058118967693,1.0,0.2257132388392573
5_180,69,5,1.9643828082578527,0.0006606076155544952,0.6501230149611896
5_1802,1,0,0.9588285578730418,1.0,0.43911768376234606
5_1803,1,0,-1.5653460116232134,1.0,0.9730056205746715
5_1804,4,0,2.0274097677878546,1.0,0.17103021108080552
5_1805,6,0,-0.16339955233726502,1.0,0.8093321657657322
5_1808,71,3,2.7523085289031908,0.03456477674969671,0.4576412195450542
5_181,23,3,1.1087719548829293,0.0015245656963660697,0.5871827055914224
5_1815,1,0,-0.17793706709591614,1.0,0.7833580051775875
5_1816,15,0,1.3167649516183708,1.0,0.45635693466619154
5_1817,53,2,4.51073278780043,0.09869100146972073,0.05254513251866655
5_1818,1,0,-0.2251124446513359,1.0,0.7945926957527736
5_1819,16,3,1.0703564576406308,0.0005079424092904579,0.5417053769358895
5_182,9,0,-0.2230537021980935,1.0,0.8371184143060539
5_1820,8,1,3.284619449867706,0.07725530557207996,0.032044748888347185
5_1821,251,13,3.9416210462706687,2.0228931941658904e-06,0.6913316331735435
5_1822,1,0,0.5710412225211794,1.0,0.5660643475691949
5_1823,4,0,-0.9376088586261935,1.0,0.9285811369762689
5_1824,1,0,0.12688734866970916,1.0,0.7027697388013197
5_1825,1,0,-0.5203753317753788,1.0,0.8567390203895355
5_1830,1,0,0.895889766970442,1.0,0.4596404032669379
5_1832,2,0,-0.8974448867108771,1.0,0.9185559691559372
5_1833,4,0,0.9598365441009068,1.0,0.46795167447857555
5_1834,1,0,0.26863842496431084,1.0,0.6611370960190469
5_1836,4,0,2.193106072860579,1.0,0.138942234059255
5_1837,8,2,3.820900198204242,0.0026900777395207046,0.011247509701924563
5_1840,9,0,-1.0672598322870577,1.0,0.951303382171665
5_1842,2,0,-1.8176522453356336,1.0,0.9842549836801257
5_1843,1,0,1.6555401259617133,1.0,0.23350399948232536
5_1847,22,5,2.924583403094892,2.2848314242291675e-06,0.11780682197816472
5_1848,7,2,0.2938616651839293,0.0020310416349400033,0.7009741583424329
5_1849,29,1,0.6668863780940448,0.2528279056684038,0.7473713728552815
5_1851,17,2,2.412090808408917,0.012308985529944274,0.17980200741121566
5_1860,1,0,0.9948641520081869,1.0,0.42743708053481244
5_1861,9,0,1.7423906172689125,1.0,0.2780362525073673
5_1863,1,0,1.191590683078768,1.0,0.36503881824310214
5_1865,1,0,-0.47250664473257703,1.0,0.8476330732433008
5_1866,1,0,-1.5697658290760697,1.0,0.9732318162155904
5_1867,1,0,0.7950041983222218,1.0,0.4927390715688671
5_187,108,3,1.9573946512571343,0.09466933312773579,0.7999649716353658
5_1882,2,0,-1.2121867912070454,1.0,0.9509155570610434
5_1884,1,0,-1.0865602506543866,1.0,0.9372840262685495
5_1887,3,1,2.4642760838226865,0.029701000000000026,0.09094698015926206
5_1888,12,1,1.9048704892958022,0.11361512828387083,0.2601333027170205
5_189,19,1,1.6168589180403015,0.1738313761644134,0.3999699794524061
5_1891,7,1,0.10492371978187291,0.06793465209301006,0.7515536352074634
5_1893,2,0,1.2316926730024311,1.0,0.36227236907419647
5_1895,81,5,2.881996710779369,0.0013645945005696031,0.48149268754741237
5_19,2,0,-0.9728575631026778,1.0,0.9274873925756089
5_1902,9,1,0.9677784234817801,0.08648275251635919,0.5122120065046546
5_1903,31,5,1.2112092291669108,1.367787776657329e-05,0.6171610962704839
5_1905,1,0,0.42779568328958884,1.0,0.6119516798558197
5_1907,1,0,2.246521406031026,1.0,0.11230239345019566
5_1909,1,0,2.1548318487339277,1.0,0.12739027697945293
5_1914,40,3,4.546884327573887,0.007497363395395961,0.025970954955353065
5_1919,2,0,-0.6087796759459488,1.0,0.8766613554045852
5_192,11,0,2.336739620676009,1.0,0.1560960662569405
5_1920,4,0,-0.3004430984002358,1.0,0.8279888597923972
5_1922,5,1,2.165895320607678,0.049009950100000046,0.1502889009509525
5_1925,15,0,0.1735799927700408,1.0,0.7836785920665817
5_1931,60,5,1.5503699904877943,0.00034575434785519656,0.7038056690104239
5_1936,1,1,2.3995256865152896,0.010000000000000009,0.09004745441874151
5_1941,9,1,0.5457450361198877,0.08648275251635919,0.643574785809268
5_1944,1,0,0.9929006356322553,1.0,0.4280719963203372
5_1946,24,1,-0.06503104635537332,0.2143218591927812,0.8708117177568186
5_1947,34,2,-0.44739224054780985,0.04541839164429414,0.9418073853219262
5_1952,5,0,-0.42062934494349663,1.0,0.8563111131419266
5_1954,1,0,0.3996707209926065,1.0,0.6208016051536156
5_1955,3,0,1.2192637866465166,1.0,0.375684973325463
5_1956,79,11,4.627030034922351,4.838086681912201e-10,0.11464469144909839
5_1957,17,1,4.522879457401044,0.15705680661607327,0.005298769948207327
5_1958,10,2,1.7753047980073535,0.004266200242831427,0.2776320032660471
5_1959,42,4,2.0297909886885432,0.0008264843165214276,0.4626061311979113
5_1963,7,0,-1.2195695641346807,1.0,0.959613425988293
5_1965,15,1,2.2378245577625133,0.1399416453587116,0.20322849716496882
5_1966,1,0,0.11919079397562171,1.0,0.7049620176170892
5_1972,6,0,0.35922346245693076,1.0,0.674690473788705
5_1977,112,6,3.381689091955624,0.0009694536455799354,0.5099078565725412
