gene,SNPs,hits,Z,top_candidate_p,Z_pVal
5_2455,42,1,-1.0934856701097784,0.3443407794258564,0.6579701726651209
5_2456,20,6,-1.4399609505255853,3.436415985755732e-08,0.7866329838655265
5_2458,2,0,0.23851403818995093,1.0,0.474824054138021
5_2460,2,0,0.43711379462660166,1.0,0.42520366494936146
5_2461,5,0,1.8234304834459272,1.0,0.14052136758222478
5_2462,1,0,-1.6393326489000786,1.0,0.8720313291459466
5_2463,46,9,1.489890109050645,7.889324103154018e-10,0.15140088806547536
5_2464,1,0,1.1051326843538534,1.0,0.27287389269650264
5_2465,34,10,3.3772781978562305,1.053397466230606e-12,0.019654805350495907
5_2466,1,0,0.7813873312015972,1.0,0.34499591781979344
5_2468,1,1,3.7555093998320483,0.010000000000000009,0.011165937210818155
5_2471,1,0,-1.1096891498480836,1.0,0.7882064541162273
5_2473,3,0,0.2340391652755308,1.0,0.47260263401905334
5_2474,1,1,3.8940993409926348,0.010000000000000009,0.008832853232090931
5_2476,29,7,2.553232682481126,1.2867596612751148e-08,0.05628050218579639
5_2477,119,18,-0.6108026985434253,3.5366162260994514e-16,0.4302484463195144
5_2478,10,1,2.284800584942061,0.09561792499119559,0.08342471895800885
5_2479,148,7,-5.798304911108283,0.0007841171917686227,0.9780871462727754
5_2481,33,0,-3.9516991841344926,1.0,0.9820457033309019
5_2486,2,0,-0.23031009426707041,1.0,0.592117248734616
5_2488,1,0,1.3780485466987862,1.0,0.21852256182817253
5_2489,1,0,-1.4391508056576798,1.0,0.8435405262503812
5_2490,1,0,-0.3806490496557379,1.0,0.6322992721439346
5_2491,1,0,0.09498396928945255,1.0,0.5145036936181255
5_2492,3,1,1.42103660929543,0.029701000000000026,0.20733527586740386
5_2496,1,0,0.41127614430200754,1.0,0.434791257549311
5_25,2,1,1.979389942671201,0.01990000000000002,0.12245279800784403
5_250,1,0,-2.7393051410445275,1.0,0.9666364914381271
5_2504,2,0,0.6214608315700587,1.0,0.38016566593638235
5_2505,3,1,2.742207011698129,0.029701000000000026,0.04976775993199345
