,gene,SNPs,hits,Z,top_candidate_p
3555,3_1696,38,3,2.303736627721764,0.0064969031304781205
3556,3_1699,1,0,-2.3595726099709893,1.0
3557,3_1701,5,0,0.7860794940122219,1.0
3558,3_1705,2,0,-1.7603961325851507,1.0
3559,3_1706,11,0,2.465035596173782,1.0
3560,3_1708,17,1,3.468914648715893,0.15705680661607327
3561,3_1709,1,0,1.6114713813816557,1.0
3562,3_171,2,0,1.828379936123409,1.0
3563,3_1711,1,1,2.9166506623161714,0.010000000000000009
3564,3_1712,5,0,-0.45629481286738294,1.0
3565,3_1713,1,0,1.282736750200538,1.0
3566,3_1715,1,0,1.3455285496189873,1.0
3567,3_1719,3,0,2.152799521422569,1.0
3568,3_172,1,0,1.7191920386284285,1.0
3569,3_173,1,0,0.4433405910588877,1.0
3570,3_1730,25,0,0.2257421024870847,1.0
3571,3_1731,5,0,-0.27078246795106375,1.0
3573,3_1734,1,0,-0.05602722350146124,1.0
3574,3_1736,2,0,-0.7594394989650843,1.0
3575,3_1739,1,0,0.19202002451381353,1.0
3576,3_1740,35,2,1.701073580894499,0.04785867545512833
3577,3_1741,3,0,2.2202589276184646,1.0
3578,3_1744,3,1,-0.2704494220228425,0.029701000000000026
3579,3_1747,3,0,0.38183793991650433,1.0
3580,3_175,6,0,3.7386509433172797,1.0
3581,3_1751,1,0,0.061732824047814994,1.0
3582,3_1759,6,0,0.41779187386631,1.0
3583,3_176,1,0,-0.3931336117824393,1.0
3585,3_1766,6,0,0.17337414790950303,1.0
3586,3_1767,2,0,1.897034319279249,1.0
3587,3_1769,20,2,3.8717227418632763,0.016859337635651808
3591,3_1773,1,0,0.41674893101787464,1.0
3592,3_1774,2,0,1.1701888572887131,1.0
3593,3_1775,1,0,-0.39708350941880866,1.0
3594,3_1777,2,0,1.7328924771332161,1.0
3595,3_1782,7,0,-0.3084528057913484,1.0
3596,3_1783,1,0,1.7065395778747952,1.0
3598,3_1790,1,0,-0.043590530613597016,1.0
3599,3_1792,1,0,1.0723518191360364,1.0
3601,3_1794,16,0,-0.6742651233200415,1.0
3602,3_1798,3,0,1.588414241361213,1.0
3603,3_1799,1,0,0.028850781419662786,1.0
3604,3_1806,34,3,-0.15312266017083404,0.004746994797058528
3605,3_1807,11,1,-0.04757315940759711,0.10466174574128365
3606,3_1808,7,0,0.43592258542289963,1.0
3607,3_1809,2,0,0.3477745461298693,1.0
3608,3_181,20,2,2.096760538075325,0.016859337635651808
3609,3_1810,14,0,2.5012057152740073,1.0
3610,3_1811,1,1,3.0251183659910383,0.010000000000000009
3611,3_1818,24,0,2.770116469842782,1.0
3612,3_1819,35,2,2.2146609845219904,0.04785867545512833
3613,3_1826,3,0,-0.8999579896853909,1.0
3614,3_1827,1,0,0.8538441648463303,1.0
3615,3_1828,4,0,1.9391612312283752,1.0
3616,3_1829,1,0,0.6344114792530375,1.0
3617,3_1831,5,0,-0.6202118211097906,1.0
3618,3_1832,10,1,2.1103481658174186,0.09561792499119559
3619,3_1834,1,0,0.6655781129468209,1.0
3620,3_1835,1,0,0.08435422584428272,1.0
3621,3_1837,1,0,1.9382847819946103,1.0
3622,3_1847,3,0,-0.15091291053713043,1.0
3623,3_185,3,0,1.5746345465761438,1.0
3624,3_1855,5,0,0.14933463700584268,1.0
3625,3_1868,1,0,2.186541526696497,1.0
3626,3_1873,1,0,1.0660719906616476,1.0
3628,3_1879,3,0,-0.4550851858898213,1.0
3629,3_188,1,0,0.1473108105306163,1.0
3632,3_1887,9,0,0.7176411116828323,1.0
3633,3_1890,14,0,0.4594999953294405,1.0
3634,3_1891,2,0,1.3603483241622472,1.0
3635,3_1892,1,0,0.7646357078270424,1.0
3636,3_1893,1,0,1.6731098541227776,1.0
3637,3_1894,2,0,-1.0692687563648666,1.0
3638,3_1896,9,0,1.5270029867373298,1.0
3640,3_1909,21,4,2.38140219259492,5.223048004701707e-05
3641,3_1916,1,0,1.3156308913119723,1.0
3642,3_1922,2,0,1.5688202052732463,1.0
3643,3_1930,22,1,2.5766450776622403,0.1983694104609542
3644,3_1935,11,0,0.29895140523230074,1.0
3645,3_1936,4,0,2.370177726355377,1.0
3646,3_1939,2,0,0.7177446384798744,1.0
3648,3_1941,9,0,2.6018766392728057,1.0
3649,3_195,1,0,1.3417486714585158,1.0
3650,3_1950,1,0,1.1316058013769887,1.0
3651,3_1952,39,1,-0.18463196288296974,0.3242709509397169
3652,3_1953,3,0,-0.4925624531448031,1.0
3653,3_1955,2,0,0.877205383843546,1.0
3654,3_1961,9,0,1.2514493586655455,1.0
3655,3_1964,1,0,0.679148428475482,1.0
3656,3_1965,3,0,1.0763114698249403,1.0
3657,3_197,1,0,1.424074386593538,1.0
3658,3_1975,1,0,1.1233091949537124,1.0
3659,3_1976,7,0,0.830332437403926,1.0
3660,3_1978,3,0,1.285526172901984,1.0
3661,3_1981,1,0,-0.9219044840865047,1.0
3662,3_1983,4,0,-0.8443778020997933,1.0
3663,3_1987,17,1,2.705817882318102,0.15705680661607327
3664,3_1988,1,0,0.8730882460692542,1.0
3665,3_1989,2,0,1.1299807388437435,1.0
3666,3_1991,15,2,0.5135558746234954,0.009629773443364747
3667,3_1992,24,1,2.29559270343858,0.2143218591927812
3668,3_20,1,0,2.045910714347326,1.0
3669,3_2003,2,1,2.8884083203910933,0.01990000000000002
3670,3_2004,6,0,-1.232506755962443,1.0
3671,3_2005,1,0,0.15058116513882988,1.0
3672,3_2014,1,0,-0.6628235016583833,1.0
3673,3_2015,4,0,-1.681303854551106,1.0
3674,3_2016,5,1,2.6762638118168023,0.049009950100000046
3675,3_2025,2,0,-0.22766537363963724,1.0
3676,3_2029,18,1,3.48226164539652,0.16548623854991254
3677,3_2031,1,0,2.067852172197163,1.0
3678,3_2034,10,1,3.573282003505539,0.09561792499119559
3679,3_2038,5,1,3.4169936839565804,0.049009950100000046
3680,3_2039,4,0,3.1331376722386968,1.0
3681,3_2041,2,0,0.5275930276086739,1.0
3682,3_205,3,0,-0.03804181240311093,1.0
3683,3_2065,1,0,-1.7027540779816615,1.0
3684,3_2068,1,0,-0.625999788580526,1.0
3685,3_207,14,0,3.082041359984979,1.0
3686,3_2073,10,1,-0.5860245025576213,0.09561792499119559
3687,3_2076,7,4,2.4698936514335394,3.4166980000000114e-07
3688,3_208,6,0,2.132880980021457,1.0
3690,3_2090,3,0,-0.5991804994030032,1.0
3691,3_2092,5,0,1.4781995784122044,1.0
3693,3_2114,1,0,0.6321190010618719,1.0
3694,3_2116,9,2,3.3112636623020975,0.0034357300178462975
3695,3_2117,15,1,-0.1851734741693513,0.1399416453587116
3696,3_2119,4,1,-0.254183847767771,0.039403990000000035
3697,3_2120,6,1,0.8482452189025899,0.058519850599000056
3698,3_2121,2,0,2.625384978663137,1.0
3699,3_2123,1,0,-0.22853120474158503,1.0
3700,3_2125,1,0,-0.7001337186591876,1.0
3701,3_213,6,0,0.4735836290728781,1.0
3702,3_2132,4,1,2.5926494933939446,0.039403990000000035
3703,3_2133,4,0,0.7916665379735519,1.0
3704,3_2139,7,0,-3.838341293808473,1.0
3705,3_214,2,0,-0.7239139230252092,1.0
3706,3_2140,1,0,-0.5317800812964739,1.0
3707,3_2146,2,0,-0.10650550879160053,1.0
3708,3_2149,1,0,2.14759981675168,1.0
3709,3_215,2,0,-0.2187141004175885,1.0
3710,3_2151,12,1,1.5624145031069745,0.11361512828387083
3711,3_2152,1,0,0.7094016566539012,1.0
3712,3_2154,2,0,-0.5778461485440832,1.0
3713,3_2157,1,0,1.6239220496366231,1.0
3714,3_2164,1,0,1.351907274916742,1.0
3715,3_2165,1,0,-0.26806264346415404,1.0
3716,3_2168,4,0,-0.93268403110327,1.0
3717,3_2169,3,0,-0.5826535071763977,1.0
3718,3_2171,1,0,1.0550749666926362,1.0
3719,3_2172,5,0,1.5382503345715692,1.0
3720,3_2183,2,0,1.7318014664386532,1.0
3721,3_2185,1,0,1.768279699216749,1.0
3722,3_2187,37,5,2.0942386072019445,3.338325944815133e-05
3723,3_2189,3,0,1.1754395031526068,1.0
3725,3_2199,1,0,0.43974986846070024,1.0
3726,3_2203,5,0,0.012931183705565067,1.0
3727,3_2214,3,1,0.7368908620069459,0.029701000000000026
3728,3_2217,2,0,0.04412093894793615,1.0
3729,3_2218,4,0,-0.6834742290869862,1.0
3730,3_2219,1,0,1.1399827687579687,1.0
3731,3_2221,1,1,2.4156444221901934,0.010000000000000009
3732,3_2223,2,0,-0.9677957470300157,1.0
3733,3_2225,1,0,1.919023040523225,1.0
3734,3_2226,1,0,1.1837414135337938,1.0
3735,3_2227,12,2,0.9228878426729284,0.006174537772824754
3736,3_2232,3,1,2.036128865133097,0.029701000000000026
3737,3_2233,1,0,1.4768660763193187,1.0
3738,3_2234,6,0,2.754430335634677,1.0
3739,3_2235,1,0,-2.0200336233437217,1.0
3740,3_2236,5,0,-1.1377510800508073,1.0
3741,3_2239,3,0,0.7248341598244943,1.0
3742,3_2240,1,0,-0.6628235016583833,1.0
3744,3_2242,6,0,2.1923645299696184,1.0
3745,3_2246,1,0,-0.43814179304303597,1.0
3746,3_2248,2,0,0.23793429083893033,1.0
3747,3_2249,2,0,0.7653392099109728,1.0
3748,3_2250,5,0,-0.6639972963081548,1.0
3749,3_2256,1,0,0.13734146072656095,1.0
3750,3_2258,7,0,0.26605397115311497,1.0
3751,3_2259,2,0,1.581975776255876,1.0
3752,3_2260,15,0,1.2178912612944115,1.0
3753,3_2261,2,0,-0.12420106082368548,1.0
3754,3_2264,7,0,0.8493115159068422,1.0
3755,3_2265,6,0,0.9427688678692111,1.0
3756,3_2266,8,3,4.87372719465263,5.3933321197900146e-05
3757,3_2267,3,0,-0.190039493048302,1.0
3758,3_2276,3,0,0.8695678852612332,1.0
3759,3_2277,28,2,2.7046606137868134,0.03182475277917828
3760,3_228,1,0,-0.20456764029136507,1.0
3761,3_2286,11,0,0.4837649276065586,1.0
3762,3_2287,7,1,0.9223187998866104,0.06793465209301006
3763,3_2288,2,0,1.045423311701447,1.0
3764,3_229,3,0,-0.1897124860958276,1.0
3765,3_2290,3,0,0.25479972317646404,1.0
3766,3_2291,6,0,-0.14020149001391854,1.0
3767,3_2292,1,0,0.2099299324781161,1.0
3768,3_2294,1,0,-1.2356362603216269,1.0
3769,3_2295,4,2,0.9596823056757752,0.000592030000000001
3770,3_23,1,0,1.4660959093542016,1.0
3771,3_230,1,0,1.6469374658799518,1.0
3772,3_2306,1,1,3.119164576154406,0.010000000000000009
3773,3_231,25,0,2.233041614219963,1.0
3774,3_2319,1,0,0.6596625569115336,1.0
3775,3_232,2,0,2.179744399746992,1.0
3776,3_2320,8,1,2.9395399838960694,0.07725530557207996
3777,3_2321,1,0,0.27961382398279366,1.0
3779,3_2325,2,0,0.16920727403809574,1.0
3780,3_2329,1,0,-1.1162001741076855,1.0
3781,3_233,1,0,1.299181817186203,1.0
3782,3_2335,1,0,0.9722379598939942,1.0
3783,3_2336,1,0,0.5414425293008448,1.0
3784,3_2337,1,0,0.13847629874870537,1.0
3785,3_2338,9,0,0.6846293403420294,1.0
3786,3_2339,2,0,-0.06121270732836491,1.0
3787,3_2345,1,0,2.1092114271639555,1.0
3788,3_2346,12,1,-0.09561099686886196,0.11361512828387083
3789,3_2347,8,0,0.9994884579577348,1.0
3792,3_2350,5,0,1.3977939866677203,1.0
3793,3_2355,1,0,1.4735523461529287,1.0
3794,3_2357,2,0,1.7678888126232686,1.0
3795,3_2358,6,1,2.9019471030371946,0.058519850599000056
3796,3_2360,1,1,2.3821558382185177,0.010000000000000009
3797,3_2362,37,2,0.8815699106504151,0.05287802345257978
3798,3_2363,12,1,0.10844840314845838,0.11361512828387083
3801,3_2370,25,3,3.3609728311203457,0.001950676889738825
3802,3_2371,1,0,1.524504634612812,1.0
3803,3_2377,13,0,2.1455337182497405,1.0
3804,3_238,6,0,-1.1599392140964908,1.0
3805,3_2381,1,0,2.295755974324764,1.0
3806,3_2382,5,1,0.3642276716428503,0.049009950100000046
3807,3_2386,14,3,2.5058792058445465,0.0003351416785493981
3809,3_2396,1,0,0.5775467900999929,1.0
3810,3_2398,4,0,-0.4691471891831897,1.0
3811,3_2399,2,0,0.43255683614758217,1.0
3812,3_2400,10,0,0.07469086356572258,1.0
3813,3_2401,18,2,2.1937867115894587,0.013756463740805566
3814,3_2402,1,0,0.5543599347130471,1.0
3815,3_2403,1,0,0.8395484732295995,1.0
3816,3_2406,2,0,-0.3973459142109806,1.0
3817,3_2407,5,1,2.396071591960623,0.049009950100000046
3818,3_241,1,0,-2.3636876638171773,1.0
3819,3_2412,7,1,0.04194890129468805,0.06793465209301006
3820,3_2413,1,0,-0.10498463604871582,1.0
3821,3_2415,13,0,1.393290049358672,1.0
3822,3_2420,3,1,1.2999117745954114,0.029701000000000026
3823,3_2421,5,2,4.243059804699537,0.0009801496000000018
3824,3_2422,7,0,0.6223969046402651,1.0
3825,3_2423,6,2,3.0476098207549382,0.0014604476050000025
3826,3_2425,5,0,0.18297264352420436,1.0
3828,3_2429,1,0,1.6144752548426782,1.0
3829,3_2430,1,0,1.6983617854403856,1.0
3830,3_2432,1,1,2.4156444221901934,0.010000000000000009
3831,3_2435,7,1,3.0591097184084246,0.06793465209301006
3832,3_2438,2,0,-0.14432001624773705,1.0
3833,3_2440,6,0,-0.6890665200743867,1.0
3834,3_2441,4,1,3.488156552190559,0.039403990000000035
3835,3_2442,1,0,1.7022517792991447,1.0
3836,3_2443,9,1,1.0130469155904822,0.08648275251635919
3837,3_2447,25,3,0.6555686171715714,0.001950676889738825
3838,3_2455,3,0,0.8834985130864349,1.0
3839,3_2457,1,0,1.66013803915665,1.0
3840,3_2459,14,0,-0.309482509999541,1.0
3841,3_246,1,0,1.4872717218507703,1.0
3842,3_2462,13,1,2.98532266469391,0.12247897700103212
3843,3_2463,10,0,1.3891325836137551,1.0
3844,3_2464,1,0,0.20139804980692885,1.0
3846,3_2466,1,0,-0.2372156446226682,1.0
3847,3_2467,22,1,-1.0199103727298742,0.1983694104609542
3848,3_2468,1,1,2.581817577196067,0.010000000000000009
3849,3_2469,1,0,1.6202780958326244,1.0
3850,3_247,12,0,0.8776402084224874,1.0
3851,3_2470,2,0,0.12092682047261015,1.0
3852,3_2472,1,0,1.5659434354508501,1.0
3853,3_2473,1,0,0.46204785931426934,1.0
3854,3_2474,4,0,0.1925794450226141,1.0
3855,3_2475,3,0,1.0528259668773388,1.0
3857,3_2482,5,0,-0.5103048910595656,1.0
3858,3_2483,1,0,0.6926000164561951,1.0
3859,3_2486,28,2,0.725555770851531,0.03182475277917828
3860,3_2487,6,0,1.728698857352988,1.0
3861,3_2491,2,0,0.4580548795539494,1.0
3862,3_2492,3,0,-2.4503780970195392,1.0
3863,3_2495,2,0,1.376131065242672,1.0
3864,3_2498,1,1,2.7107513250771427,0.010000000000000009
3865,3_250,3,0,0.8060489689745892,1.0
3866,3_2503,5,0,0.7034908778233975,1.0
3868,3_252,5,0,0.63468992899657,1.0
3869,3_2524,11,0,-1.864184304715311,1.0
3870,3_2526,19,0,2.1010697516200727,1.0
3871,3_253,4,0,0.5450532318491809,1.0
3872,3_2532,7,0,2.129379284415458,1.0
3873,3_2533,1,0,-0.23947781128289491,1.0
3876,3_2538,1,0,0.7392997518008901,1.0
3877,3_2543,13,2,2.5529494071426266,0.00724894367793522
3878,3_2544,1,0,1.3818474699106114,1.0
3879,3_2546,9,0,0.17082805890450717,1.0
3880,3_2551,1,0,0.8308908732380849,1.0
3881,3_2553,2,0,1.2107509298510202,1.0
3882,3_2557,9,1,2.02468922938301,0.08648275251635919
3883,3_2558,12,0,0.38823238721386727,1.0
3884,3_2560,4,1,2.2421738842388783,0.039403990000000035
3885,3_257,1,0,-0.48536265247346627,1.0
3886,3_2570,1,1,2.478765129742658,0.010000000000000009
3887,3_2572,1,0,0.1468522020752277,1.0
3888,3_2577,1,0,0.26967187454935204,1.0
3889,3_2580,1,0,0.6249503575984253,1.0
3890,3_2582,13,1,1.3846322322113602,0.12247897700103212
3891,3_2583,1,0,-1.8124816938393185,1.0
3892,3_2584,5,0,-2.1956373278780643,1.0
3893,3_2587,4,0,2.2355035337646614,1.0
3894,3_259,1,1,2.515349647088967,0.010000000000000009
3895,3_2601,8,1,2.525717130986932,0.07725530557207996
3896,3_2603,1,0,-0.5938034220278198,1.0
3897,3_2607,1,0,-1.160289396953592,1.0
3898,3_2608,1,0,-0.014280245290873897,1.0
3899,3_2609,4,0,-1.4259311627858657,1.0
3900,3_2625,5,0,-0.4045120683292043,1.0
3901,3_2627,12,0,0.19478914568161435,1.0
3902,3_2629,30,2,2.6445695779646416,0.036147998312240706
3903,3_263,1,0,0.4626322334628112,1.0
3904,3_2633,3,0,1.355516406015118,1.0
3905,3_2634,4,0,2.020497996891209,1.0
3906,3_2637,23,2,2.0014973884808622,0.02201068076236393
3907,3_2638,1,0,1.0294709582540067,1.0
3908,3_2640,2,2,3.41623710373229,0.00010000000000000018
3909,3_2645,2,0,2.3385508607287124,1.0
3910,3_2647,9,0,0.7263889508527348,1.0
3911,3_2648,2,0,0.4559954559151308,1.0
3912,3_2649,7,0,-1.1474747434941794,1.0
3913,3_2651,1,0,-1.1197246907204432,1.0
3914,3_2652,4,2,3.8213233843287995,0.000592030000000001
3915,3_2656,4,0,-1.3073433423255785,1.0
3916,3_2658,10,0,2.486880930693372,1.0
3917,3_2659,7,0,1.3328347975074497,1.0
3918,3_2661,3,1,-0.040997059794806105,0.029701000000000026
3921,3_2665,1,0,2.1950997103192273,1.0
3922,3_2666,6,0,1.0867467975102443,1.0
3923,3_2669,2,0,1.8814501356498674,1.0
3924,3_267,38,1,2.9481468374672573,0.31744540498961304
3925,3_2672,19,2,-0.4138536869509248,0.015273761488896639
3926,3_2673,19,1,-0.23267936888623883,0.1738313761644134
3927,3_2674,1,0,0.5592840192692407,1.0
3928,3_268,2,0,1.4481398925098845,1.0
3929,3_2680,1,0,1.7605573069273819,1.0
3930,3_2683,1,0,0.45861091087502553,1.0
3931,3_2684,1,0,0.06585262303434244,1.0
3932,3_2685,5,0,2.2762105586575303,1.0
3933,3_2686,2,0,0.38812518218984426,1.0
3934,3_2688,1,0,-0.29476003254154115,1.0
3935,3_2689,1,0,0.3408020062723848,1.0
3936,3_2690,2,0,-1.4664172989995214,1.0
3937,3_2691,2,0,-0.509650111327817,1.0
3939,3_2697,7,2,3.6071186343575583,0.0020310416349400033
3941,3_2699,4,0,1.1902472584895583,1.0
3942,3_270,1,0,2.258175340692291,1.0
3944,3_2704,1,0,-1.2964769971554706,1.0
3946,3_2710,4,0,1.3735326558994163,1.0
3947,3_2716,5,0,0.5685237144489844,1.0
3948,3_2721,8,1,1.6849706191967468,0.07725530557207996
3949,3_2722,8,0,1.3793551437894847,1.0
3950,3_2725,1,0,0.0861771434336538,1.0
3951,3_2726,6,0,-1.3407469271581391,1.0
3952,3_2727,3,0,1.8743481164393105,1.0
3953,3_2728,4,0,0.8466291491415355,1.0
3954,3_2729,1,0,1.390952767465399,1.0
3955,3_2730,4,1,2.525453285734712,0.039403990000000035
3956,3_2732,1,0,-0.9932375564209605,1.0
3957,3_2733,2,0,-0.18083279267572136,1.0
3958,3_2734,3,0,1.6747321554378845,1.0
3959,3_2735,2,0,1.468913155887364,1.0
3960,3_2736,2,0,1.2179765199233745,1.0
3961,3_2746,18,1,1.021713328096546,0.16548623854991254
3962,3_2752,7,0,-1.1721662531562238,1.0
3963,3_2754,17,1,1.8456899835785916,0.15705680661607327
3964,3_2755,3,1,2.041505393542329,0.029701000000000026
3965,3_2756,3,0,-0.7919843348472715,1.0
3966,3_2758,3,0,0.9421559745831647,1.0
3967,3_2768,6,1,4.168811923792102,0.058519850599000056
3968,3_2771,30,0,1.7462938504524912,1.0
3969,3_2783,9,0,0.873564398794426,1.0
3970,3_2785,8,0,0.25434679664604865,1.0
3971,3_2787,37,3,0.5265126145175631,0.006028406965608407
3973,3_2793,9,0,-0.6349992447975487,1.0
3974,3_2796,21,0,0.10812381699397709,1.0
3976,3_2799,2,0,1.6358412674301648,1.0
3977,3_2800,1,0,0.19293754596961707,1.0
3978,3_2801,13,1,2.0031049301163395,0.12247897700103212
3979,3_2805,6,0,1.0812429851057404,1.0
3980,3_2806,1,0,0.06585262303434244,1.0
3981,3_2807,1,1,2.5422492839126334,0.010000000000000009
3982,3_2809,1,1,2.493423763715707,0.010000000000000009
3983,3_2815,39,3,1.6548015672534622,0.006986481622766975
3984,3_2818,3,0,-0.07730496455416705,1.0
3985,3_2825,2,0,0.5717867880388476,1.0
3986,3_2828,8,1,2.201337308110549,0.07725530557207996
3987,3_2829,2,0,1.7188635014477416,1.0
3988,3_2830,2,0,-0.35856803695809536,1.0
3989,3_2833,3,0,1.6648768570170747,1.0
3990,3_2835,1,0,0.02184043425425349,1.0
3991,3_2837,1,0,0.9032826544186751,1.0
3992,3_2843,1,0,-0.560866131532432,1.0
3993,3_2844,1,0,2.014287095704948,1.0
3994,3_2847,23,3,1.3360458354751186,0.0015245656963660697
3995,3_285,2,0,0.622304900008927,1.0
3996,3_2851,2,0,-0.02802270571615051,1.0
3997,3_2854,14,1,3.8939122099934598,0.13125418723102178
3998,3_2855,18,3,4.7600475188448845,0.000729159843053951
3999,3_2856,2,0,1.768435400164646,1.0
4000,3_2859,1,0,1.5389097113530497,1.0
4001,3_286,2,0,1.10334832817069,1.0
4002,3_2864,1,0,0.6806740813450044,1.0
4003,3_2865,3,1,2.6474480044670146,0.029701000000000026
4004,3_2866,3,0,0.9588689984887656,1.0
4005,3_2867,4,2,2.577224200317908,0.000592030000000001
4006,3_2868,2,0,-1.149995217623284,1.0
4007,3_2869,1,0,1.6550128369505273,1.0
4008,3_287,2,0,2.226930749548993,1.0
4009,3_2870,2,0,1.368392404288396,1.0
4010,3_2872,2,0,1.972644467703367,1.0
4011,3_2873,15,0,-0.09687167778968528,1.0
4012,3_2874,1,0,1.3563604202600064,1.0
4013,3_2878,9,1,3.1690094655735046,0.08648275251635919
4014,3_2879,1,0,1.6613459820370577,1.0
4015,3_288,2,0,1.985221285778044,1.0
4016,3_2881,3,0,0.6397540565437381,1.0
4017,3_2883,4,0,2.8091141300432416,1.0
4019,3_289,2,0,0.2462172538512602,1.0
4020,3_2890,25,0,2.075722673535407,1.0
4021,3_2891,9,0,3.1650259660304787,1.0
4022,3_2897,1,0,1.0604749067058257,1.0
4023,3_2898,4,0,-0.8826248112430569,1.0
4024,3_2900,3,0,0.6956000186438143,1.0
4025,3_2901,1,0,1.5389097113530497,1.0
4026,3_2902,2,0,-1.3608940889030892,1.0
4027,3_2905,1,0,-0.7679613959473809,1.0
4028,3_2906,13,1,1.7827187626179566,0.12247897700103212
4029,3_2909,3,0,-1.1335837506853164,1.0
4030,3_2911,1,0,0.09353173412626188,1.0
4031,3_2913,1,0,-0.16007397720628433,1.0
4032,3_2914,6,1,1.8166642670795887,0.058519850599000056
4033,3_2916,3,0,-0.2726855012577152,1.0
4034,3_2918,1,0,0.4626322334628112,1.0
4035,3_2922,2,0,1.4449471841996309,1.0
4036,3_2924,19,0,2.118226448278113,1.0
4037,3_2927,4,0,2.0411170383424477,1.0
4038,3_293,2,0,-1.357739299918076,1.0
4039,3_2933,1,0,1.0392136146216304,1.0
4040,3_2936,6,1,-0.6878222562570557,0.058519850599000056
4041,3_2937,2,0,0.24957333294874245,1.0
4042,3_2939,1,0,1.4660959093542016,1.0
4043,3_294,4,0,2.251958493865148,1.0
4044,3_2941,11,2,3.634859923985503,0.005179717490315069
4045,3_2942,1,0,2.1493741612012287,1.0
4046,3_2945,1,0,-1.6002055109587376,1.0
4047,3_2947,2,0,1.7639724408119182,1.0
4048,3_2949,1,0,1.5520894164735708,1.0
4049,3_295,1,0,1.2432788912108284,1.0
4050,3_2951,8,0,3.204364969893,1.0
4053,3_2965,7,1,0.2221005199398969,0.06793465209301006
4054,3_2968,2,0,1.8253366553941568,1.0
4055,3_2969,2,0,1.7879525576776214,1.0
4056,3_297,1,0,-0.5049297185445524,1.0
4057,3_2970,7,0,0.07332637270750401,1.0
4058,3_2972,5,1,2.4695265871821377,0.049009950100000046
4059,3_2974,1,0,-1.8478069164779076,1.0
4060,3_2976,6,0,1.6943153701844824,1.0
4061,3_2977,3,0,0.9577168308299038,1.0
4062,3_2978,17,1,2.8987344108247766,0.15705680661607327
4063,3_2979,8,0,1.842117471658809,1.0
4064,3_298,1,0,1.4660959093542016,1.0
4066,3_2985,1,1,2.3565664354748197,0.010000000000000009
4067,3_2986,2,0,1.1357580241719405,1.0
4068,3_2987,1,0,1.4641826114135483,1.0
4069,3_2988,1,0,-1.646012429614417,1.0
4070,3_2989,1,0,1.5401292714014398,1.0
4071,3_2990,1,0,-1.2480567920798085,1.0
4072,3_2992,4,0,1.5443474343476904,1.0
4074,3_2997,1,0,0.06585262303434244,1.0
4076,3_2999,5,1,-0.17815907921100174,0.049009950100000046
4077,3_3,2,0,2.691622087793983,1.0
4078,3_300,1,0,-0.6172332610271866,1.0
4079,3_3000,1,0,1.097110250102148,1.0
4080,3_3004,20,2,2.7456075210296365,0.016859337635651808
4081,3_3007,6,0,2.0850838246522825,1.0
4084,3_3012,1,0,-1.160289396953592,1.0
4085,3_3014,3,1,2.4602879711451204,0.029701000000000026
4086,3_3015,1,0,0.20086862665325567,1.0
4087,3_3018,3,2,3.7028171795679468,0.0002980000000000005
4088,3_302,1,0,1.8202932419687898,1.0
4089,3_3020,2,0,2.072125280858432,1.0
4090,3_3021,1,0,1.7971058322770468,1.0
4091,3_3023,4,1,0.060062386779961965,0.039403990000000035
4092,3_3026,5,0,1.496741000473238,1.0
4093,3_3031,1,1,2.9491735825221257,0.010000000000000009
4094,3_3032,21,3,0.7239003511013393,0.001162133782775636
4095,3_3033,11,0,-0.24156397676866392,1.0
4096,3_3036,3,0,-0.10754633026954005,1.0
4097,3_3039,23,0,0.38192975537006785,1.0
4098,3_304,1,0,-1.6011093575563327,1.0
4099,3_3041,3,0,2.2205503107470568,1.0
4100,3_3045,2,1,0.6749592054446021,0.01990000000000002
4101,3_3047,1,0,-0.7292002145521352,1.0
4102,3_3052,2,0,-0.18207587803095712,1.0
4103,3_3053,1,0,2.150888569060394,1.0
4104,3_3055,1,0,-0.6492044125050545,1.0
4105,3_3057,5,0,2.2189202313569667,1.0
4107,3_3059,3,0,-1.8660070780822706,1.0
4108,3_306,7,1,-2.157801478255976,0.06793465209301006
4109,3_3060,21,0,1.465441342248146,1.0
4110,3_3063,1,0,-1.160289396953592,1.0
4111,3_3065,2,0,1.5822797788222267,1.0
4112,3_3067,1,0,1.8107230046211384,1.0
4113,3_3069,6,0,1.4874144693282307,1.0
4114,3_307,3,1,1.8832060406040974,0.029701000000000026
4115,3_3072,35,1,1.5294742915914665,0.29655230500043084
4116,3_3078,26,2,1.073988342959975,0.027723300751066573
4117,3_3079,2,0,0.6962564636215706,1.0
4118,3_3080,35,1,2.136897967118559,0.29655230500043084
4119,3_3082,3,0,1.9510418839233015,1.0
4120,3_3083,5,0,2.440584825502914,1.0
4121,3_3085,31,0,-0.14881378355596436,1.0
4122,3_3086,3,0,-0.8053010676407518,1.0
4123,3_3087,16,1,2.557637153011833,0.1485422289051245
4124,3_3088,6,2,1.9590931106895617,0.0014604476050000025
4126,3_3091,17,0,1.2026103150385217,1.0
4128,3_3095,2,0,1.7419582205600768,1.0
4129,3_3097,3,0,0.15090302245907558,1.0
4131,3_3099,1,0,1.3476269439742758,1.0
4132,3_31,29,1,2.952188192810047,0.2528279056684038
4133,3_310,20,1,-1.0927005378639763,0.1820930624027693
4134,3_3100,26,2,2.4484571275795477,0.027723300751066573
4135,3_3102,4,0,1.6504844543065773,1.0
4136,3_3104,1,0,1.9259660589685843,1.0
